name,perception,maxforce,timestamp,result,rendering,Sequence
M1_S_3,1,0.0,2024-10-02 20:26:51,0.0,0.06,2
M1_S_3,1,0.0,2024-10-02 20:26:56,0.0,0.06,2
M1_S_3,3,0.3,2024-10-02 20:27:02,0.3,0.06,2
M1_S_3,4,0.5,2024-10-02 20:27:06,0.5,0.06,2
M1_S_3,2,0.1,2024-10-02 20:27:10,0.1,0.06,2
M1_S_3,4,0.5,2024-10-02 20:27:14,0.5,0.06,2
M1_S_3,5,1.0,2024-10-02 20:27:17,1.0,0.06,2
M1_S_3,4,0.5,2024-10-02 20:27:21,0.5,0.06,2
M1_S_3,1,0.0,2024-10-02 20:27:24,0.0,0.06,2
M1_S_3,3,0.3,2024-10-02 20:27:32,0.3,0.06,2
M1_S_3,3,0.3,2024-10-02 20:27:36,0.3,0.06,2
M1_S_3,3,0.3,2024-10-02 20:27:40,0.3,0.06,2
M1_S_3,1,0.0,2024-10-02 20:27:43,0.0,0.06,2
M1_S_3,4,0.5,2024-10-02 20:27:50,0.5,0.06,2
M1_S_3,2,0.1,2024-10-02 20:27:55,0.1,0.06,2
M1_S_3,5,1.0,2024-10-02 20:27:59,1.0,0.06,2
M1_S_3,2,0.1,2024-10-02 20:28:07,0.1,0.06,2
M1_S_3,3,0.3,2024-10-02 20:28:14,0.3,0.06,2
M1_S_3,5,1.0,2024-10-02 20:28:18,1.0,0.06,2
M1_S_3,4,0.5,2024-10-02 20:28:22,0.5,0.06,2
M1_S_3,5,1.0,2024-10-02 20:28:26,1.0,0.06,2
M1_S_3,2,0.1,2024-10-02 20:28:30,0.1,0.06,2
M1_S_3,1,0.0,2024-10-02 20:28:34,0.0,0.06,2
M1_S_3,2,0.1,2024-10-02 20:28:39,0.1,0.06,2
M1_S_3,5,1.0,2024-10-02 20:28:43,1.0,0.06,2
