name,perception,maxforce,timestamp,result,rendering,Sequence
F3_S_3,4,0.5,2024-10-06 16:56:34,0.5,0.06,1
F3_S_3,1,0.0,2024-10-06 16:56:38,0.0,0.06,1
F3_S_3,5,1.0,2024-10-06 16:56:43,0.5,0.06,1
F3_S_3,2,0.1,2024-10-06 16:56:54,0.1,0.06,1
F3_S_3,1,0.0,2024-10-06 16:56:58,0.0,0.06,1
F3_S_3,5,1.0,2024-10-06 16:57:15,0.3,0.06,1
F3_S_3,2,0.1,2024-10-06 16:57:21,0.1,0.06,1
F3_S_3,2,0.1,2024-10-06 16:57:28,0.1,0.06,1
F3_S_3,5,1.0,2024-10-06 16:57:33,1.0,0.06,1
F3_S_3,4,0.5,2024-10-06 16:57:42,0.3,0.06,1
F3_S_3,1,0.0,2024-10-06 16:57:46,0.0,0.06,1
F3_S_3,5,1.0,2024-10-06 16:57:58,1.0,0.06,1
F3_S_3,5,1.0,2024-10-06 16:58:08,1.0,0.06,1
F3_S_3,2,0.1,2024-10-06 16:58:14,0.1,0.06,1
F3_S_3,5,1.0,2024-10-06 16:58:22,0.5,0.06,1
F3_S_3,3,0.3,2024-10-06 16:58:56,1.0,0.06,1
F3_S_3,3,0.3,2024-10-06 16:59:04,0.3,0.06,1
F3_S_3,4,0.5,2024-10-06 16:59:12,1.0,0.06,1
F3_S_3,1,0.0,2024-10-06 16:59:15,0.0,0.06,1
F3_S_3,5,1.0,2024-10-06 16:59:33,0.3,0.06,1
F3_S_3,3,0.3,2024-10-06 16:59:46,0.5,0.06,1
F3_S_3,1,0.0,2024-10-06 16:59:50,0.0,0.06,1
F3_S_3,2,0.1,2024-10-06 16:59:56,0.3,0.06,1
F3_S_3,5,1.0,2024-10-06 17:00:26,0.5,0.06,1
F3_S_3,2,0.1,2024-10-06 17:00:36,0.1,0.06,1
