name,perception,maxforce,timestamp
M6_S_1,3,0.3,2024-10-06 20:06:09
M6_S_1,2,0.1,2024-10-06 20:06:17
M6_S_1,3,0.3,2024-10-06 20:06:25
M6_S_1,1,0.0,2024-10-06 20:06:37
M6_S_1,4,0.5,2024-10-06 20:06:51
M6_S_1,4,0.5,2024-10-06 20:07:13
M6_S_1,5,1.0,2024-10-06 20:07:21
M6_S_1,5,1.0,2024-10-06 20:07:28
M6_S_1,4,0.5,2024-10-06 20:07:50
M6_S_1,1,0.0,2024-10-06 20:07:58
M6_S_1,2,0.1,2024-10-06 20:08:03
M6_S_1,3,0.3,2024-10-06 20:08:09
M6_S_1,3,0.3,2024-10-06 20:08:20
M6_S_1,2,0.1,2024-10-06 20:08:30
M6_S_1,1,0.0,2024-10-06 20:08:39
M6_S_1,2,0.1,2024-10-06 20:08:46
M6_S_1,2,0.1,2024-10-06 20:11:20
M6_S_1,3,0.3,2024-10-06 20:11:31
M6_S_1,4,0.5,2024-10-06 20:12:17
M6_S_1,5,1.0,2024-10-06 20:12:29
M6_S_1,1,0.0,2024-10-06 20:12:38
M6_S_1,4,0.5,2024-10-06 20:12:51
M6_S_1,1,0.0,2024-10-06 20:12:58
M6_S_1,4,0.5,2024-10-06 20:13:08
M6_S_1,5,1.0,2024-10-06 20:13:20
