name,perception,maxforce,timestamp
heymin_elstic,4,0.6,2024-08-26 10:57:38
heymin_elstic,5,1.0,2024-08-26 10:57:49
heymin_elstic,5,1.0,2024-08-26 10:57:57
heymin_elstic,5,1.0,2024-08-26 10:58:02
heymin_elstic,2,0.1,2024-08-26 10:58:09
heymin_elstic,5,1.0,2024-08-26 10:58:15
heymin_elstic,3,0.3,2024-08-26 10:58:22
heymin_elstic,5,1.0,2024-08-26 10:58:41
heymin_elstic,1,0.0,2024-08-26 10:59:04
heymin_elstic,5,1.0,2024-08-26 10:59:11
heymin_elstic,1,0.0,2024-08-26 10:59:18
heymin_elstic,1,0.0,2024-08-26 10:59:22
heymin_elstic,1,0.0,2024-08-26 10:59:28
heymin_elstic,2,0.1,2024-08-26 10:59:35
heymin_elstic,1,0.0,2024-08-26 10:59:39
heymin_elstic,4,0.6,2024-08-26 10:59:49
heymin_elstic,5,1.0,2024-08-26 10:59:58
heymin_elstic,3,0.3,2024-08-26 11:00:08
heymin_elstic,2,0.1,2024-08-26 11:00:15
heymin_elstic,5,1.0,2024-08-26 11:00:21
heymin_elstic,2,0.1,2024-08-26 11:00:25
heymin_elstic,1,0.0,2024-08-26 11:00:30
heymin_elstic,1,0.0,2024-08-26 11:00:34
heymin_elstic,2,0.1,2024-08-26 11:00:39
heymin_elstic,2,0.1,2024-08-26 11:00:43
heymin_elstic,2,0.1,2024-08-26 11:00:47
heymin_elstic,2,0.1,2024-08-26 11:00:56
heymin_elstic,3,0.3,2024-08-26 11:01:00
heymin_elstic,1,0.0,2024-08-26 11:01:05
heymin_elstic,2,0.1,2024-08-26 11:01:09
heymin_elstic,4,0.6,2024-08-26 11:01:13
heymin_elstic,4,0.6,2024-08-26 11:01:18
heymin_elstic,3,0.3,2024-08-26 11:01:25
heymin_elstic,3,0.3,2024-08-26 11:01:41
heymin_elstic,4,0.6,2024-08-26 11:01:47
heymin_elstic,5,1.0,2024-08-26 11:01:54
heymin_elstic,4,0.6,2024-08-26 11:01:58
heymin_elstic,1,0.0,2024-08-26 11:02:02
heymin_elstic,4,0.6,2024-08-26 11:02:06
heymin_elstic,1,0.0,2024-08-26 11:02:12
heymin_elstic,3,0.3,2024-08-26 11:02:15
heymin_elstic,2,0.1,2024-08-26 11:02:18
heymin_elstic,5,1.0,2024-08-26 11:02:28
heymin_elstic,4,0.6,2024-08-26 11:02:33
heymin_elstic,4,0.6,2024-08-26 11:02:38
heymin_elstic,5,1.0,2024-08-26 11:02:44
heymin_elstic,5,1.0,2024-08-26 11:02:56
heymin_elstic,3,0.3,2024-08-26 11:03:10
heymin_elstic,3,0.3,2024-08-26 11:03:22
heymin_elstic,2,0.1,2024-08-26 11:03:26
