name,perception,maxforce,timestamp
minho_I_2,2,0.1,2024-09-12 16:53:22
minho_I_2,1,0.0,2024-09-12 16:53:26
minho_I_2,5,1.0,2024-09-12 16:53:39
minho_I_2,2,0.1,2024-09-12 16:53:47
minho_I_2,1,0.0,2024-09-12 16:53:52
minho_I_2,2,0.1,2024-09-12 16:54:02
minho_I_2,3,0.3,2024-09-12 16:54:09
minho_I_2,1,0.0,2024-09-12 16:54:14
minho_I_2,1,0.0,2024-09-12 16:54:19
minho_I_2,4,0.5,2024-09-12 16:54:26
minho_I_2,2,0.1,2024-09-12 16:54:35
minho_I_2,4,0.5,2024-09-12 16:54:48
minho_I_2,2,0.1,2024-09-12 16:54:55
minho_I_2,2,0.1,2024-09-12 16:55:19
minho_I_2,5,1.0,2024-09-12 16:55:25
minho_I_2,2,0.1,2024-09-12 16:55:31
minho_I_2,5,1.0,2024-09-12 16:55:38
minho_I_2,1,0.0,2024-09-12 16:55:42
minho_I_2,5,1.0,2024-09-12 16:55:48
minho_I_2,3,0.3,2024-09-12 16:56:02
minho_I_2,5,1.0,2024-09-12 16:56:11
minho_I_2,1,0.0,2024-09-12 16:56:21
minho_I_2,3,0.3,2024-09-12 16:56:31
minho_I_2,4,0.5,2024-09-12 16:56:38
minho_I_2,2,0.1,2024-09-12 16:56:46
