name,perception,maxforce,timestamp
M4_S_1,5,1.0,2024-10-04 10:28:09
M4_S_1,4,0.5,2024-10-04 10:28:14
M4_S_1,3,0.3,2024-10-04 10:28:19
M4_S_1,3,0.3,2024-10-04 10:28:24
M4_S_1,5,1.0,2024-10-04 10:28:29
M4_S_1,4,0.5,2024-10-04 10:28:35
M4_S_1,5,1.0,2024-10-04 10:28:41
M4_S_1,3,0.3,2024-10-04 10:28:46
M4_S_1,3,0.3,2024-10-04 10:28:55
M4_S_1,2,0.1,2024-10-04 10:29:02
M4_S_1,1,0.0,2024-10-04 10:29:07
M4_S_1,1,0.0,2024-10-04 10:29:11
M4_S_1,2,0.1,2024-10-04 10:29:16
M4_S_1,2,0.1,2024-10-04 10:29:22
M4_S_1,3,0.3,2024-10-04 10:29:32
M4_S_1,1,0.0,2024-10-04 10:29:36
M4_S_1,4,0.5,2024-10-04 10:29:43
M4_S_1,3,0.3,2024-10-04 10:29:50
M4_S_1,5,1.0,2024-10-04 10:29:55
M4_S_1,1,0.0,2024-10-04 10:29:59
M4_S_1,3,0.3,2024-10-04 10:30:11
M4_S_1,3,0.3,2024-10-04 10:30:20
M4_S_1,4,0.5,2024-10-04 10:30:26
M4_S_1,1,0.0,2024-10-04 10:30:30
M4_S_1,2,0.1,2024-10-04 10:30:36
