name,perception,maxforce,timestamp
M6_I_2,1,0.0,2024-10-06 20:40:27
M6_I_2,4,0.5,2024-10-06 20:40:41
M6_I_2,5,1.0,2024-10-06 20:40:53
M6_I_2,3,0.3,2024-10-06 20:41:00
M6_I_2,2,0.1,2024-10-06 20:41:09
M6_I_2,5,1.0,2024-10-06 20:41:14
M6_I_2,4,0.5,2024-10-06 20:41:30
M6_I_2,1,0.0,2024-10-06 20:41:34
M6_I_2,3,0.3,2024-10-06 20:41:42
M6_I_2,4,0.5,2024-10-06 20:41:52
M6_I_2,3,0.3,2024-10-06 20:42:00
M6_I_2,1,0.0,2024-10-06 20:42:06
M6_I_2,5,1.0,2024-10-06 20:42:12
M6_I_2,1,0.0,2024-10-06 20:42:17
M6_I_2,3,0.3,2024-10-06 20:42:27
M6_I_2,1,0.0,2024-10-06 20:42:32
M6_I_2,2,0.1,2024-10-06 20:42:52
M6_I_2,2,0.1,2024-10-06 20:42:58
M6_I_2,2,0.1,2024-10-06 20:43:08
M6_I_2,4,0.5,2024-10-06 20:43:32
M6_I_2,5,1.0,2024-10-06 20:43:37
M6_I_2,2,0.1,2024-10-06 20:43:47
M6_I_2,3,0.3,2024-10-06 20:43:56
M6_I_2,2,0.1,2024-10-06 20:44:05
M6_I_2,4,0.5,2024-10-06 20:44:15
