name,perception,maxforce,timestamp
F2_S_2,2,0.1,2024-10-03 16:11:51
F2_S_2,2,0.1,2024-10-03 16:11:55
F2_S_2,5,1.0,2024-10-03 16:12:02
F2_S_2,5,1.0,2024-10-03 16:12:11
F2_S_2,3,0.3,2024-10-03 16:12:15
F2_S_2,2,0.1,2024-10-03 16:12:19
F2_S_2,3,0.3,2024-10-03 16:12:27
F2_S_2,1,0.0,2024-10-03 16:12:31
F2_S_2,3,0.3,2024-10-03 16:12:43
F2_S_2,2,0.1,2024-10-03 16:12:50
F2_S_2,2,0.1,2024-10-03 16:12:56
F2_S_2,5,1.0,2024-10-03 16:13:09
F2_S_2,4,0.5,2024-10-03 16:13:20
F2_S_2,1,0.0,2024-10-03 16:13:23
F2_S_2,1,0.0,2024-10-03 16:13:28
F2_S_2,3,0.3,2024-10-03 16:13:36
F2_S_2,2,0.1,2024-10-03 16:13:40
F2_S_2,4,0.5,2024-10-03 16:14:00
F2_S_2,2,0.1,2024-10-03 16:14:06
F2_S_2,4,0.5,2024-10-03 16:14:24
F2_S_2,3,0.3,2024-10-03 16:14:40
F2_S_2,2,0.1,2024-10-03 16:14:45
F2_S_2,1,0.0,2024-10-03 16:14:49
F2_S_2,1,0.0,2024-10-03 16:14:52
F2_S_2,2,0.1,2024-10-03 16:14:57
