name,perception,maxforce,timestamp
F1_S_1,1,0.0,2024-10-03 14:26:05
F1_S_1,4,0.5,2024-10-03 14:26:11
F1_S_1,1,0.0,2024-10-03 14:26:16
F1_S_1,5,1.0,2024-10-03 14:26:28
F1_S_1,1,0.0,2024-10-03 14:26:33
F1_S_1,4,0.5,2024-10-03 14:26:43
F1_S_1,5,1.0,2024-10-03 14:26:51
F1_S_1,5,1.0,2024-10-03 14:27:08
F1_S_1,3,0.3,2024-10-03 14:27:20
F1_S_1,4,0.5,2024-10-03 14:27:45
F1_S_1,5,1.0,2024-10-03 14:27:59
F1_S_1,1,0.0,2024-10-03 14:28:07
F1_S_1,3,0.3,2024-10-03 14:28:16
F1_S_1,5,1.0,2024-10-03 14:28:39
F1_S_1,3,0.3,2024-10-03 14:28:55
F1_S_1,2,0.1,2024-10-03 14:29:00
F1_S_1,5,1.0,2024-10-03 14:29:09
F1_S_1,3,0.3,2024-10-03 14:29:20
F1_S_1,4,0.5,2024-10-03 14:29:32
F1_S_1,1,0.0,2024-10-03 14:29:36
F1_S_1,2,0.1,2024-10-03 14:29:45
F1_S_1,3,0.3,2024-10-03 14:29:52
F1_S_1,3,0.3,2024-10-03 14:30:07
F1_S_1,2,0.1,2024-10-03 14:30:17
F1_S_1,3,0.3,2024-10-03 14:30:34
