Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M7_3,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-18 11:36:35,
M7_3,0,0,0,0.1,0.1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:339.2046|y:223.7342|z:349.4024),Pos(x:-0.5826105|y:1.162352|z:1.370208)|Rot(x:344.9076|y:223.0917|z:358.3578),Pos(x:-0.5749186|y:1.209672|z:1.380487)|Rot(x:357.6343|y:224.9211|z:17.84923),Pos(x:-0.5679424|y:1.236777|z:1.375111)|Rot(x:357.6343|y:224.9212|z:17.84922),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:15.67206|y:94.92429|z:359.7425),Pos(x:-0.5781142|y:1.240922|z:1.354151)|Rot(x:32.45684|y:94.83618|z:359.7061),Pos(x:-0.5642456|y:1.262824|z:1.352844)|Rot(x:47.56306|y:94.72266|z:359.6325),Pos(x:-0.5444749|y:1.280975|z:1.351037)|Rot(x:47.56312|y:94.72258|z:359.6325),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:16.09734|y:90|z:0),Pos(x:-0.5785398|y:1.247129|z:1.328133)|Rot(x:38.71682|y:90|z:0),Pos(x:-0.561202|y:1.268757|z:1.328133)|Rot(x:59.07433|y:90|z:0),Pos(x:-0.5369253|y:1.283302|z:1.328133)|Rot(x:59.0743|y:90.00007|z:5.980595E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:16.41405|y:87.04755|z:0.1552183),Pos(x:-0.57828|y:1.236893|z:1.304772)|Rot(x:39.37045|y:87.12586|z:0.1926022),Pos(x:-0.5615945|y:1.257258|z:1.305699)|Rot(x:57.42368|y:61.39986|z:338.087),Pos(x:-0.5392763|y:1.270146|z:1.3069)|Rot(x:57.42366|y:61.39987|z:338.0871),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:16.42088|y:85.07922|z:356.4784),Pos(x:-0.5767435|y:1.221492|z:1.282106)|Rot(x:39.37707|y:85.20963|z:356.5407),Pos(x:-0.5650482|y:1.235678|z:1.281973)|Rot(x:60.0149|y:93.73244|z:3.906111),Pos(x:-0.5484067|y:1.245252|z:1.282198)|Rot(x:60.01494|y:93.73238|z:3.906047),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-18 11:37:05,
M7_3,0.06,0,0,0,0.1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:328.7511|y:231.0403|z:359.3951),Pos(x:-0.5699486|y:1.159541|z:1.368235)|Rot(x:334.5455|y:231.469|z:8.057362),Pos(x:-0.5493456|y:1.203374|z:1.375857)|Rot(x:346.9685|y:235.5788|z:26.71238),Pos(x:-0.5373685|y:1.228177|z:1.368534)|Rot(x:346.9685|y:235.5789|z:26.71237),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:21.8151|y:94.89462|z:359.7329),Pos(x:-0.5733793|y:1.23931|z:1.353744)|Rot(x:38.37211|y:94.79754|z:359.6837),Pos(x:-0.5573354|y:1.259659|z:1.352254)|Rot(x:53.27332|y:94.66153|z:359.5854),Pos(x:-0.5358628|y:1.275745|z:1.350308)|Rot(x:53.27336|y:94.66144|z:359.5853),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:16.34044|y:90|z:0),Pos(x:-0.5783247|y:1.247067|z:1.328133)|Rot(x:36.32103|y:90|z:0),Pos(x:-0.5619061|y:1.269401|z:1.328133)|Rot(x:54.30359|y:90|z:0),Pos(x:-0.5389231|y:1.285913|z:1.328133)|Rot(x:54.30351|y:90.00008|z:6.438148E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:15.04522|y:87.04372|z:0.1541835),Pos(x:-0.5793487|y:1.237194|z:1.304717)|Rot(x:33.91292|y:87.1038|z:0.179414),Pos(x:-0.5646734|y:1.259057|z:1.305542)|Rot(x:49.01512|y:66.20322|z:344.0958),Pos(x:-0.5446827|y:1.27533|z:1.306631)|Rot(x:49.01512|y:66.20322|z:344.0958),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:15.05204|y:85.07282|z:356.4767),Pos(x:-0.5776455|y:1.221747|z:1.282028)|Rot(x:33.91961|y:85.17288|z:356.5187),Pos(x:-0.5673468|y:1.236976|z:1.281778)|Rot(x:50.9607|y:91.88483|z:1.718913),Pos(x:-0.5524297|y:1.249064|z:1.281863)|Rot(x:50.96072|y:91.88477|z:1.718853),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-18 11:37:35,
M7_3,0.07,0,0,0.1,0.29,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:337.9888|y:227.3925|z:359.5318),Pos(x:-0.5754995|y:1.162711|z:1.364957)|Rot(x:345.1364|y:228.0395|z:10.29116),Pos(x:-0.5604409|y:1.209338|z:1.366718)|Rot(x:359.9923|y:234.1585|z:34.29259),Pos(x:-0.551036|y:1.232884|z:1.353703)|Rot(x:359.9923|y:234.1586|z:34.29259),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:25.84144|y:94.87377|z:359.7245),Pos(x:-0.5703804|y:1.237981|z:1.353488)|Rot(x:47.48924|y:94.72337|z:359.6331),Pos(x:-0.5513261|y:1.255519|z:1.351747)|Rot(x:66.97188|y:94.41051|z:359.3661),Pos(x:-0.5266674|y:1.266042|z:1.349546)|Rot(x:66.97192|y:94.41032|z:359.366),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:22.18894|y:90|z:0),Pos(x:-0.5732386|y:1.245289|z:1.328133)|Rot(x:46.75547|y:90|z:0),Pos(x:-0.5530466|y:1.26428|z:1.328133)|Rot(x:68.86536|y:90|z:0),Pos(x:-0.5266502|y:1.274484|z:1.328133)|Rot(x:68.8653|y:90.00014|z:0.0001420739),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:21.16455|y:87.06133|z:0.1596601),Pos(x:-0.5746331|y:1.23565|z:1.30496)|Rot(x:44.90693|y:87.15211|z:0.2102353),Pos(x:-0.5560631|y:1.254309|z:1.30598)|Rot(x:62.9347|y:56.26661|z:332.1598),Pos(x:-0.5324771|y:1.264689|z:1.307242)|Rot(x:62.9347|y:56.26659|z:332.1598),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:21.17134|y:85.10218|z:356.4858),Pos(x:-0.5736654|y:1.220441|z:1.28237)|Rot(x:44.91348|y:85.25336|z:356.57),Pos(x:-0.5606607|y:1.233438|z:1.282346)|Rot(x:66.16908|y:95.85291|z:6.250247),Pos(x:-0.5430799|y:1.241149|z:1.282645)|Rot(x:66.16911|y:95.85282|z:6.250163),Yes,1,StressBall (UnityEngine.GameObject),2024-10-18 11:38:05,
M7_3,0,0,0,0.06,0.25,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:343.355|y:221.9293|z:350.1502),Pos(x:-0.5846766|y:1.163453|z:1.367792)|Rot(x:348.3629|y:221.3919|z:357.9659),Pos(x:-0.579447|y:1.211445|z:1.376357)|Rot(x:359.5835|y:222.6883|z:15.16401),Pos(x:-0.5738315|y:1.238952|z:1.371449)|Rot(x:359.5835|y:222.6883|z:15.16401),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:24.78879|y:94.87936|z:359.7269),Pos(x:-0.5711554|y:1.238348|z:1.353554)|Rot(x:34.63857|y:94.82256|z:359.6986),Pos(x:-0.556466|y:1.259704|z:1.352178)|Rot(x:43.50336|y:94.75851|z:359.6581),Pos(x:-0.5380256|y:1.279215|z:1.350482)|Rot(x:43.50338|y:94.75844|z:359.6581),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:19.64215|y:90|z:0),Pos(x:-0.5754309|y:1.246127|z:1.328133)|Rot(x:39.25057|y:90|z:0),Pos(x:-0.5578924|y:1.267593|z:1.328133)|Rot(x:56.89819|y:90|z:0),Pos(x:-0.5341854|y:1.283048|z:1.328133)|Rot(x:56.89814|y:90.0001|z:8.129256E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:19.6998|y:87.057|z:0.158144),Pos(x:-0.5757464|y:1.236066|z:1.304903)|Rot(x:39.34163|y:87.12574|z:0.1925184),Pos(x:-0.5590712|y:1.25644|z:1.305828)|Rot(x:54.68626|y:63.26046|z:340.3386),Pos(x:-0.5374602|y:1.270484|z:1.306996)|Rot(x:54.68626|y:63.26046|z:340.3386),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:19.7066|y:85.09496|z:356.4833),Pos(x:-0.5746051|y:1.220792|z:1.28229)|Rot(x:39.34827|y:85.20944|z:356.5406),Pos(x:-0.5629169|y:1.234984|z:1.282156)|Rot(x:57.03495|y:93.00377|z:3.067312),Pos(x:-0.5467994|y:1.245417|z:1.282339)|Rot(x:57.03497|y:93.00369|z:3.067243),Yes,1,StressBall (UnityEngine.GameObject),2024-10-18 11:38:35,
M7_3,0,0,0,0.05,0.09,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:340.0926|y:222.4966|z:346.5717),Pos(x:-0.5850632|y:1.162161|z:1.371164)|Rot(x:345.8893|y:221.5573|z:355.8035),Pos(x:-0.5798398|y:1.209584|z:1.382465)|Rot(x:358.9651|y:222.9003|z:15.84931),Pos(x:-0.5738009|y:1.236996|z:1.377529)|Rot(x:358.9651|y:222.9004|z:15.8493),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:18.7995|y:94.90943|z:359.7381),Pos(x:-0.5756822|y:1.240165|z:1.353942)|Rot(x:46.82811|y:94.72955|z:359.6376),Pos(x:-0.5568307|y:1.257924|z:1.352217)|Rot(x:72.05316|y:94.22829|z:359.1953),Pos(x:-0.5313396|y:1.266212|z:1.349954)|Rot(x:72.05322|y:94.22807|z:359.1951),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:19.49943|y:90|z:0),Pos(x:-0.5755548|y:1.246171|z:1.328133)|Rot(x:49.50767|y:90|z:0),Pos(x:-0.5544743|y:1.264171|z:1.328133)|Rot(x:76.51508|y:90|z:0),Pos(x:-0.5269545|y:1.27077|z:1.328133)|Rot(x:76.51501|y:90.00024|z:0.0002269989),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:20.13422|y:87.05828|z:0.1585808),Pos(x:-0.5754151|y:1.235945|z:1.30492)|Rot(x:50.97294|y:87.18739|z:0.2364507),Pos(x:-0.5549798|y:1.252534|z:1.306033)|Rot(x:72.53211|y:36.27241|z:310.6299),Pos(x:-0.5297127|y:1.257577|z:1.307368)|Rot(x:72.53209|y:36.27241|z:310.6299),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:14.43001|y:85.06995|z:356.476),Pos(x:-0.5780573|y:1.221856|z:1.281993)|Rot(x:39.0947|y:85.20762|z:356.5394),Pos(x:-0.5664318|y:1.236099|z:1.281854)|Rot(x:61.25503|y:94.08306|z:4.30219),Pos(x:-0.5495853|y:1.245307|z:1.282095)|Rot(x:61.25507|y:94.08302|z:4.302127),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-18 11:39:05,
M7_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:336.9878|y:225.3537|z:351.4189),Pos(x:-0.579897|y:1.161966|z:1.370142)|Rot(x:342.2143|y:224.9147|z:359.5743),Pos(x:-0.5695809|y:1.208652|z:1.381005)|Rot(x:353.8456|y:226.6713|z:17.26422),Pos(x:-0.5616546|y:1.235711|z:1.376854)|Rot(x:353.8456|y:226.6713|z:17.26419),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:11.52453|y:94.94331|z:359.7469),Pos(x:-0.5813962|y:1.241719|z:1.354434)|Rot(x:16.77777|y:94.91912|z:359.741),Pos(x:-0.5739415|y:1.26657|z:1.353675)|Rot(x:21.50567|y:94.89616|z:359.7335),Pos(x:-0.5641269|y:1.291597|z:1.352708)|Rot(x:21.50572|y:94.8961|z:359.7335),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:10.25508|y:90|z:0),Pos(x:-0.5837802|y:1.248356|z:1.328133)|Rot(x:25.39982|y:90|z:0),Pos(x:-0.5718904|y:1.273396|z:1.328133)|Rot(x:39.03008|y:90|z:0),Pos(x:-0.554069|y:1.29538|z:1.328133)|Rot(x:39.03004|y:90.00007|z:3.517017E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:7.889268|y:87.02432|z:0.1503128),Pos(x:-0.5850335|y:1.238349|z:1.304422)|Rot(x:20.63263|y:87.05976|z:0.1590997),Pos(x:-0.5757665|y:1.263003|z:1.304972)|Rot(x:31.14249|y:71.17008|z:351.7856),Pos(x:-0.5620775|y:1.284859|z:1.305745)|Rot(x:31.14249|y:71.1701|z:351.7856),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:7.896142|y:85.04053|z:356.4702),Pos(x:-0.5824435|y:1.222725|z:1.281613)|Rot(x:20.63942|y:85.09953|z:356.4849),Pos(x:-0.5759022|y:1.239898|z:1.281043)|Rot(x:32.26632|y:90.05295|z:359.1193),Pos(x:-0.5656536|y:1.256132|z:1.280738)|Rot(x:32.26636|y:90.05291|z:359.1193),No,,,2024-10-18 11:39:35,
M7_3,0.01,0,0,0,0.5,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:343.2669|y:224.3425|z:357.0037),Pos(x:-0.5801861|y:1.163996|z:1.364186)|Rot(x:351.3115|y:224.791|z:9.227236),Pos(x:-0.569456|y:1.211837|z:1.363835)|Rot(x:7.867558|y:231.839|z:37.08736),Pos(x:-0.5612839|y:1.234358|z:1.348399)|Rot(x:7.867548|y:231.8391|z:37.08736),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:16.53286|y:94.92025|z:359.7413),Pos(x:-0.5774408|y:1.240727|z:1.354093)|Rot(x:27.78978|y:94.86319|z:359.7197),Pos(x:-0.5653938|y:1.263689|z:1.35294)|Rot(x:37.92099|y:94.80069|z:359.6857),Pos(x:-0.5489324|y:1.284909|z:1.35141)|Rot(x:37.92103|y:94.80061|z:359.6856),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:13.92423|y:90|z:0),Pos(x:-0.5804741|y:1.247648|z:1.328133)|Rot(x:32.3414|y:90|z:0),Pos(x:-0.5656452|y:1.271068|z:1.328133)|Rot(x:48.91684|y:90|z:0),Pos(x:-0.5443139|y:1.289665|z:1.328133)|Rot(x:48.91681|y:90.00007|z:5.716472E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:15.4326|y:87.04481|z:0.1544615),Pos(x:-0.5790456|y:1.237111|z:1.304733)|Rot(x:35.22528|y:87.10883|z:0.1822683),Pos(x:-0.563874|y:1.258632|z:1.305583)|Rot(x:51.01409|y:65.28127|z:342.8855),Pos(x:-0.5432889|y:1.274145|z:1.306701)|Rot(x:51.01409|y:65.28127|z:342.8855),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:15.43943|y:85.07463|z:356.4771),Pos(x:-0.5773896|y:1.221677|z:1.28205)|Rot(x:35.23196|y:85.18127|z:356.5235),Pos(x:-0.5667461|y:1.236668|z:1.281829)|Rot(x:53.08932|y:92.23149|z:2.14682),Pos(x:-0.5513887|y:1.248191|z:1.28195)|Rot(x:53.08937|y:92.23145|z:2.146779),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-18 11:40:05,
M7_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:339.9326|y:224.2014|z:352.1647),Pos(x:-0.5812541|y:1.162862|z:1.368427)|Rot(x:345.2766|y:223.84|z:0.4472627),Pos(x:-0.5723471|y:1.210281|z:1.377149)|Rot(x:357.12|y:225.8452|z:18.5855),Pos(x:-0.5650457|y:1.237261|z:1.371578)|Rot(x:357.12|y:225.8453|z:18.5855),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:14.18521|y:94.93119|z:359.7442),Pos(x:-0.5792841|y:1.241235|z:1.354252)|Rot(x:15.77028|y:94.92384|z:359.7423),Pos(x:-0.5722659|y:1.266214|z:1.35353)|Rot(x:17.19684|y:94.91712|z:359.7404),Pos(x:-0.5643526|y:1.291911|z:1.352727)|Rot(x:17.19687|y:94.91707|z:359.7404),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:4.753085|y:90|z:0),Pos(x:-0.5888056|y:1.249018|z:1.328133)|Rot(x:13.63888|y:90|z:0),Pos(x:-0.5822693|y:1.275956|z:1.328133)|Rot(x:21.6361|y:90|z:0),Pos(x:-0.5718348|y:1.302262|z:1.328133)|Rot(x:21.63607|y:90.00005|z:1.653275E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:2.326545|y:87.00974|z:0.1490159),Pos(x:-0.5895259|y:1.238751|z:1.304188)|Rot(x:8.682071|y:87.02642|z:0.1506173),Pos(x:-0.5855581|y:1.264793|z:1.304464)|Rot(x:14.02688|y:73.03235|z:356.6974),Pos(x:-0.5791532|y:1.289782|z:1.304864)|Rot(x:14.02688|y:73.03236|z:356.6974),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:2.333444|y:85.01625|z:356.4681),Pos(x:-0.586235|y:1.223065|z:1.281283)|Rot(x:8.688927|y:85.04404|z:356.4707),Pos(x:-0.5833753|y:1.241206|z:1.280395)|Rot(x:14.62491|y:89.34283|z:357.5475),Pos(x:-0.5785228|y:1.259767|z:1.279629)|Rot(x:14.62494|y:89.3428|z:357.5475),No,,,2024-10-18 11:40:35,
M7_3,0,0,0,0,0.04,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:344.7721|y:223.0232|z:355.1771),Pos(x:-0.5822265|y:1.164221|z:1.364474)|Rot(x:352.3025|y:223.1468|z:6.666747),Pos(x:-0.5736127|y:1.212481|z:1.36534)|Rot(x:8.158772|y:228.8038|z:32.74829),Pos(x:-0.5660182|y:1.236209|z:1.351499)|Rot(x:8.15877|y:228.8039|z:32.74829),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:15.63293|y:94.92448|z:359.7425),Pos(x:-0.5781449|y:1.240931|z:1.354153)|Rot(x:23.46587|y:94.88622|z:359.7297),Pos(x:-0.5678573|y:1.26474|z:1.353151)|Rot(x:30.51551|y:94.84772|z:359.7122),Pos(x:-0.5542587|y:1.287914|z:1.351862)|Rot(x:30.51555|y:94.84766|z:359.7122),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:13.98824|y:90|z:0),Pos(x:-0.5804169|y:1.247634|z:1.328133)|Rot(x:31.96441|y:90|z:0),Pos(x:-0.5657424|y:1.27115|z:1.328133)|Rot(x:48.14296|y:90|z:0),Pos(x:-0.5446642|y:1.290034|z:1.328133)|Rot(x:48.14293|y:90.00007|z:4.606175E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:15.29654|y:87.04443|z:0.1543617),Pos(x:-0.579152|y:1.237141|z:1.304727)|Rot(x:34.40788|y:87.10567|z:0.1804688),Pos(x:-0.5642886|y:1.258876|z:1.305562)|Rot(x:49.68218|y:65.90766|z:343.7038),Pos(x:-0.5440968|y:1.274898|z:1.30666)|Rot(x:49.68217|y:65.90767|z:343.7038),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:15.30338|y:85.074|z:356.477),Pos(x:-0.5774794|y:1.221702|z:1.282043)|Rot(x:34.41458|y:85.17602|z:356.5205),Pos(x:-0.56705|y:1.236842|z:1.281803)|Rot(x:51.66971|y:91.99562|z:1.856874),Pos(x:-0.551984|y:1.248744|z:1.2819)|Rot(x:51.66977|y:91.99556|z:1.85682),No,,,2024-10-18 11:41:05,
M7_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:341.9745|y:224.5866|z:356.1335),Pos(x:-0.579961|y:1.163663|z:1.365286)|Rot(x:352.0155|y:225.2644|z:11.40241),Pos(x:-0.5683961|y:1.211259|z:1.363099)|Rot(x:11.6103|y:236.0941|z:46.81292),Pos(x:-0.5600623|y:1.230365|z:1.343663)|Rot(x:11.61027|y:236.0942|z:46.8129),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:6.041135|y:94.96763|z:359.7507),Pos(x:-0.5858073|y:1.242403|z:1.354817)|Rot(x:15.93941|y:94.92304|z:359.7421),Pos(x:-0.5787156|y:1.267361|z:1.354088)|Rot(x:24.84784|y:94.87904|z:359.7267),Pos(x:-0.5674639|y:1.291771|z:1.352999)|Rot(x:24.84789|y:94.87897|z:359.7267),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:7.489542|y:90|z:0),Pos(x:-0.5862982|y:1.248749|z:1.328133)|Rot(x:21.70277|y:90|z:0),Pos(x:-0.5760477|y:1.274504|z:1.328133)|Rot(x:34.49467|y:90|z:0),Pos(x:-0.5600206|y:1.297828|z:1.328133)|Rot(x:34.49462|y:90.00007|z:4.143631E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:10.28216|y:87.03071|z:0.1513229),Pos(x:-0.5831171|y:1.238042|z:1.304522)|Rot(x:28.20366|y:87.08355|z:0.1689514),Pos(x:-0.5706868|y:1.261258|z:1.305233)|Rot(x:42.83505|y:68.46937|z:347.2688),Pos(x:-0.5526841|y:1.279713|z:1.306223)|Rot(x:42.83504|y:68.4694|z:347.2689),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:10.28901|y:85.05115|z:356.4719),Pos(x:-0.580826|y:1.222465|z:1.281753)|Rot(x:28.2104|y:85.13915|z:356.5013),Pos(x:-0.572087|y:1.238637|z:1.281371)|Rot(x:44.44127|y:91.04445|z:0.6229406),Pos(x:-0.5586428|y:1.252344|z:1.281334)|Rot(x:44.44132|y:91.04441|z:0.6228814),Yes,0,StressBall (UnityEngine.GameObject),2024-10-18 11:41:35,
