Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M3_1,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-12 22:16:32,
M3_1,1,0,0,0,1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:306.6453|y:241.511|z:2.554546),Pos(x:-0.5555004|y:1.148185|z:1.368621)|Rot(x:313.4427|y:242.8585|z:11.99117),Pos(x:-0.5198658|y:1.181164|z:1.375442)|Rot(x:327.7284|y:250.115|z:31.01576),Pos(x:-0.502607|y:1.201816|z:1.366068)|Rot(x:327.7283|y:250.1151|z:31.01573),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:4.8949|y:94.97262|z:359.7511),Pos(x:-0.5867363|y:1.242493|z:1.354897)|Rot(x:7.746487|y:94.96014|z:359.7498),Pos(x:-0.5832607|y:1.268211|z:1.354482)|Rot(x:10.31293|y:94.94874|z:359.748),Pos(x:-0.5784731|y:1.294677|z:1.353949)|Rot(x:10.31297|y:94.94868|z:359.748),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:4.891361|y:90|z:0),Pos(x:-0.5886786|y:1.249007|z:1.328133)|Rot(x:15.05283|y:90|z:0),Pos(x:-0.5814795|y:1.275776|z:1.328133)|Rot(x:24.19815|y:90|z:0),Pos(x:-0.5698796|y:1.301589|z:1.328133)|Rot(x:24.19812|y:90.00006|z:1.872036E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:9.603276|y:87.02889|z:0.1510033),Pos(x:-0.5836595|y:1.238137|z:1.304494)|Rot(x:25.38144|y:87.07435|z:0.1648101),Pos(x:-0.5723858|y:1.261939|z:1.305146)|Rot(x:38.31364|y:69.70927|z:349.1925),Pos(x:-0.5559717|y:1.281823|z:1.306057)|Rot(x:38.31364|y:69.70927|z:349.1925),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:9.61012|y:85.04813|z:356.4714),Pos(x:-0.5812838|y:1.222546|z:1.281714)|Rot(x:25.38819|y:85.12383|z:356.4944),Pos(x:-0.5733485|y:1.239125|z:1.281263)|Rot(x:39.71441|y:90.58932|z:359.975),Pos(x:-0.5610811|y:1.253894|z:1.281128)|Rot(x:39.71445|y:90.58927|z:359.975),Yes,1,StressBall (UnityEngine.GameObject),2024-10-12 22:17:02,
M3_1,0.1,0,0.1,0.1,0.1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:308.4606|y:212.7682|z:29.83543),Pos(x:-0.5528556|y:1.145694|z:1.366809)|Rot(x:315.5273|y:219.8003|z:37.5731),Pos(x:-0.5124595|y:1.173424|z:1.368587)|Rot(x:327.6286|y:235.6592|z:54.41192),Pos(x:-0.4920529|y:1.187432|z:1.354459)|Rot(x:327.6285|y:235.6592|z:54.41189),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:18.28917|y:94.91191|z:359.7389),Pos(x:-0.5760761|y:1.240298|z:1.353975)|Rot(x:34.31108|y:94.82465|z:359.6998),Pos(x:-0.5615086|y:1.261737|z:1.352609)|Rot(x:48.73072|y:94.7113|z:359.6241),Pos(x:-0.5413733|y:1.27948|z:1.350773)|Rot(x:48.73077|y:94.71122|z:359.624),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:22.10308|y:90|z:0),Pos(x:-0.5733119|y:1.245319|z:1.328133)|Rot(x:48.8384|y:90|z:0),Pos(x:-0.552443|y:1.263564|z:1.328133)|Rot(x:72.9002|y:90|z:0),Pos(x:-0.525394|y:1.271885|z:1.328133)|Rot(x:72.90017|y:90.00017|z:0.0001626025),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:20.06769|y:87.05809|z:0.1585207),Pos(x:-0.5754658|y:1.235964|z:1.304917)|Rot(x:44.89021|y:87.15202|z:0.2101646),Pos(x:-0.5569012|y:1.254628|z:1.305937)|Rot(x:63.7517|y:55.28231|z:331.0557),Pos(x:-0.5331456|y:1.264613|z:1.307207)|Rot(x:63.75172|y:55.2823|z:331.0557),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:20.07448|y:85.09675|z:356.4839),Pos(x:-0.5743682|y:1.220706|z:1.28231)|Rot(x:44.89677|y:85.25323|z:356.5699),Pos(x:-0.5613673|y:1.233707|z:1.282286)|Rot(x:67.10674|y:96.28142|z:6.712494),Pos(x:-0.5436609|y:1.241125|z:1.282595)|Rot(x:67.10677|y:96.28132|z:6.712414),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-12 22:17:32,
M3_1,0,0,0,0,0.12,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:343.5709|y:219.849|z:343.9212),Pos(x:-0.5890593|y:1.162473|z:1.370507)|Rot(x:348.0215|y:218.8335|z:351.1253),Pos(x:-0.5886469|y:1.209861|z:1.383082)|Rot(x:358.2499|y:218.6498|z:6.829087),Pos(x:-0.5854606|y:1.238146|z:1.38164)|Rot(x:358.2499|y:218.6498|z:6.829075),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:13.44444|y:94.93459|z:359.7451),Pos(x:-0.5798699|y:1.24138|z:1.354302)|Rot(x:14.24805|y:94.93089|z:359.7442),Pos(x:-0.5735153|y:1.266537|z:1.353638)|Rot(x:14.97128|y:94.92755|z:359.7433),Pos(x:-0.5666022|y:1.292524|z:1.352921)|Rot(x:14.97134|y:94.9275|z:359.7433),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:14.64953|y:90|z:0),Pos(x:-0.5798264|y:1.247483|z:1.328133)|Rot(x:32.33173|y:90|z:0),Pos(x:-0.5650014|y:1.270905|z:1.328133)|Rot(x:48.24572|y:90|z:0),Pos(x:-0.5438893|y:1.289751|z:1.328133)|Rot(x:48.24568|y:90.00008|z:6.153897E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:17.33378|y:87.05017|z:0.1559822),Pos(x:-0.5775661|y:1.236676|z:1.304809)|Rot(x:37.11082|y:87.11636|z:0.186707),Pos(x:-0.5616956|y:1.257685|z:1.305694)|Rot(x:52.74724|y:64.38602|z:341.7415),Pos(x:-0.5406155|y:1.272516|z:1.306836)|Rot(x:52.74725|y:64.38602|z:341.7415),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:17.34059|y:85.08356|z:356.4797),Pos(x:-0.5761409|y:1.221308|z:1.282158)|Rot(x:37.11748|y:85.1938|z:356.5309),Pos(x:-0.5650119|y:1.235943|z:1.281977)|Rot(x:54.9452|y:92.57139|z:2.556802),Pos(x:-0.5492877|y:1.24696|z:1.282128)|Rot(x:54.94523|y:92.57131|z:2.556725),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-12 22:18:02,
M3_1,0,0,0,0.01,0.5,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:337.9066|y:226.0059|z:355.0886),Pos(x:-0.5781423|y:1.162539|z:1.367687)|Rot(x:344.1065|y:225.9861|z:4.564117),Pos(x:-0.5658057|y:1.209546|z:1.374181)|Rot(x:357.5251|y:229.6105|z:25.37133),Pos(x:-0.5570458|y:1.235273|z:1.3656)|Rot(x:357.5251|y:229.6105|z:25.3713),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:11.59204|y:94.943|z:359.7469),Pos(x:-0.5813424|y:1.241708|z:1.354429)|Rot(x:14.94672|y:94.92768|z:359.7433),Pos(x:-0.5746826|y:1.266786|z:1.353739)|Rot(x:17.96593|y:94.91346|z:359.7393),Pos(x:-0.5664263|y:1.292374|z:1.352906)|Rot(x:17.96597|y:94.91341|z:359.7393),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:19.22313|y:90|z:0),Pos(x:-0.5757951|y:1.246256|z:1.328133)|Rot(x:42.1002|y:90|z:0),Pos(x:-0.5572111|y:1.266823|z:1.328133)|Rot(x:62.68959|y:90|z:0),Pos(x:-0.5320656|y:1.279807|z:1.328133)|Rot(x:62.68953|y:90.00013|z:0.0001042068),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:17.04508|y:87.04935|z:0.1557366),Pos(x:-0.5777898|y:1.236745|z:1.304797)|Rot(x:38.03082|y:87.12015|z:0.1890256),Pos(x:-0.5615845|y:1.257496|z:1.3057)|Rot(x:54.5935|y:63.31761|z:340.409),Pos(x:-0.5399983|y:1.271579|z:1.306866)|Rot(x:54.59351|y:63.3176|z:340.409),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:17.0519|y:85.0822|z:356.4792),Pos(x:-0.5763298|y:1.221367|z:1.282142)|Rot(x:38.03746|y:85.20013|z:356.5347),Pos(x:-0.564968|y:1.235822|z:1.28198)|Rot(x:56.93461|y:92.98169|z:3.041491),Pos(x:-0.5488689|y:1.246283|z:1.282162)|Rot(x:56.93466|y:92.98159|z:3.041408),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-12 22:18:32,
M3_1,0.19,0,0.06,0.08,0.15,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:317.7195|y:225.034|z:13.09654),Pos(x:-0.5599796|y:1.153645|z:1.366846)|Rot(x:325.7411|y:228.4499|z:23.9136),Pos(x:-0.5279145|y:1.19069|z:1.368708)|Rot(x:339.9482|y:239.4538|z:45.53519),Pos(x:-0.5116822|y:1.209443|z:1.35467)|Rot(x:339.9482|y:239.4538|z:45.53516),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:15.18997|y:94.92654|z:359.7431),Pos(x:-0.5784927|y:1.241027|z:1.354183)|Rot(x:50.70004|y:94.69091|z:359.6085),Pos(x:-0.5584891|y:1.257467|z:1.352364)|Rot(x:82.65602|y:93.0696|z:358.0598),Pos(x:-0.5319121|y:1.260903|z:1.350027)|Rot(x:82.65607|y:93.06911|z:358.0593),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:22.98167|y:90|z:0),Pos(x:-0.572564|y:1.245009|z:1.328133)|Rot(x:68.71017|y:90|z:0),Pos(x:-0.5467361|y:1.255073|z:1.328133)|Rot(x:70.13422|y:270|z:180),Pos(x:-0.5201202|y:1.245456|z:1.328133)|Rot(x:70.13423|y:269.9998|z:179.9998),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:16.87009|y:87.04886|z:0.1555907),Pos(x:-0.5779256|y:1.236787|z:1.30479)|Rot(x:51.37402|y:87.19006|z:0.2385328),Pos(x:-0.5573748|y:1.253232|z:1.305909)|Rot(x:74.61366|y:25.86888|z:299.778),Pos(x:-0.5318351|y:1.256631|z:1.307255)|Rot(x:74.61369|y:25.86886|z:299.778),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:14.07884|y:85.06834|z:356.4756),Pos(x:-0.5782903|y:1.221915|z:1.281973)|Rot(x:38.24184|y:85.20156|z:356.5356),Pos(x:-0.5668773|y:1.23633|z:1.281816)|Rot(x:59.96635|y:93.71933|z:3.891209),Pos(x:-0.550244|y:1.245917|z:1.28204)|Rot(x:59.96638|y:93.71928|z:3.891163),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-12 22:19:02,
M3_1,0.14,0,0,0.01,0.08,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:315.8481|y:223.2424|z:15.65087),Pos(x:-0.5585617|y:1.15234|z:1.366892)|Rot(x:323.7268|y:227.1627|z:26.0048),Pos(x:-0.5248277|y:1.187866|z:1.368855)|Rot(x:337.5876|y:238.8213|z:46.81643),Pos(x:-0.5077071|y:1.205897|z:1.354925)|Rot(x:337.5876|y:238.8214|z:46.81641),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:12.34012|y:94.93961|z:359.7462),Pos(x:-0.5807465|y:1.241581|z:1.354378)|Rot(x:37.10175|y:94.80633|z:359.6891),Pos(x:-0.5651561|y:1.262283|z:1.352926)|Rot(x:59.38698|y:94.57479|z:359.5131),Pos(x:-0.542098|y:1.275981|z:1.350851)|Rot(x:59.38699|y:94.57468|z:359.513),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:15.82697|y:90|z:0),Pos(x:-0.5787794|y:1.247198|z:1.328133)|Rot(x:44.24227|y:90|z:0),Pos(x:-0.5594396|y:1.267056|z:1.328133)|Rot(x:69.81602|y:90|z:0),Pos(x:-0.5328775|y:1.276821|z:1.328133)|Rot(x:69.81601|y:90.00014|z:0.00013362),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:15.67506|y:87.04548|z:0.1546481),Pos(x:-0.5788561|y:1.237059|z:1.304742)|Rot(x:43.84639|y:87.14671|z:0.2064523),Pos(x:-0.5606341|y:1.256058|z:1.305746)|Rot(x:65.4073|y:53.03894|z:328.5665),Pos(x:-0.5365497|y:1.265219|z:1.30703)|Rot(x:65.4073|y:53.03895|z:328.5665),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:15.68188|y:85.07575|z:356.4774),Pos(x:-0.5772297|y:1.221632|z:1.282064)|Rot(x:43.85299|y:85.24436|z:356.5638),Pos(x:-0.5644669|y:1.234867|z:1.28202)|Rot(x:69.03545|y:97.28902|z:7.789353),Pos(x:-0.5465167|y:1.241673|z:1.282347)|Rot(x:69.0355|y:97.28893|z:7.789273),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-12 22:19:32,
M3_1,0.3,0,0,0,0.3,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:319.9671|y:226.9453|z:10.15185),Pos(x:-0.5617696|y:1.155097|z:1.366878)|Rot(x:328.0865|y:229.7759|z:21.39078),Pos(x:-0.5317947|y:1.19385|z:1.368809)|Rot(x:342.606|y:239.9236|z:43.73149),Pos(x:-0.5165938|y:1.213501|z:1.354846)|Rot(x:342.606|y:239.9236|z:43.73145),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:9.419024|y:94.95273|z:359.7487),Pos(x:-0.5830821|y:1.242032|z:1.35458)|Rot(x:18.05782|y:94.91303|z:359.7392),Pos(x:-0.5750761|y:1.266709|z:1.353773)|Rot(x:25.83273|y:94.87383|z:359.7245),Pos(x:-0.5634081|y:1.290921|z:1.352648)|Rot(x:25.83277|y:94.87376|z:359.7245),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:13.2537|y:90|z:0),Pos(x:-0.5810748|y:1.247793|z:1.328133)|Rot(x:33.02226|y:90|z:0),Pos(x:-0.5659686|y:1.271035|z:1.328133)|Rot(x:50.81397|y:90|z:0),Pos(x:-0.5440333|y:1.288916|z:1.328133)|Rot(x:50.81394|y:90.00008|z:6.485989E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:11.77953|y:87.03474|z:0.152095),Pos(x:-0.581925|y:1.237809|z:1.304584)|Rot(x:29.89201|y:87.08929|z:0.1717454),Pos(x:-0.5688169|y:1.260649|z:1.305329)|Rot(x:44.59588|y:67.90041|z:346.4387),Pos(x:-0.5502254|y:1.278508|z:1.306349)|Rot(x:44.59588|y:67.90042|z:346.4387),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:11.78638|y:85.05788|z:356.4732),Pos(x:-0.5798199|y:1.222268|z:1.281841)|Rot(x:29.89874|y:85.1487|z:356.5059),Pos(x:-0.57061|y:1.238177|z:1.281498)|Rot(x:46.29082|y:91.25417|z:0.9062684),Pos(x:-0.5567296|y:1.251443|z:1.281497)|Rot(x:46.29087|y:91.2541|z:0.9062222),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-12 22:20:02,
M3_1,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:308.4413|y:212.6854|z:30.03766),Pos(x:-0.5527902|y:1.145636|z:1.366742)|Rot(x:315.528|y:219.7939|z:37.7859),Pos(x:-0.5123336|y:1.173286|z:1.368372)|Rot(x:327.649|y:235.8114|z:54.69184),Pos(x:-0.4919736|y:1.187202|z:1.354087)|Rot(x:327.649|y:235.8115|z:54.69184),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:34.86023|y:94.82114|z:359.6978),Pos(x:-0.5640486|y:1.23426|z:1.352951)|Rot(x:88.68806|y:84.09909|z:349.1024),Pos(x:-0.5381979|y:1.234843|z:1.350689)|Rot(x:42.82137|y:275.2236|z:180.3381),Pos(x:-0.5199754|y:1.215113|z:1.349183)|Rot(x:42.82134|y:275.2237|z:180.3381),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:29.47879|y:90|z:0),Pos(x:-0.5671956|y:1.242363|z:1.328133)|Rot(x:75.65727|y:90|z:0),Pos(x:-0.54034|y:1.24923|z:1.328133)|Rot(x:62.78216|y:270|z:180),Pos(x:-0.5151736|y:1.236286|z:1.328133)|Rot(x:62.78216|y:269.9999|z:179.9999),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:24.09895|y:87.07031|z:0.1631161),Pos(x:-0.5724364|y:1.234733|z:1.305072)|Rot(x:62.58624|y:87.29077|z:0.3233878),Pos(x:-0.5490839|y:1.246862|z:1.306326)|Rot(x:74.77805|y:329.2528|z:241.3782),Pos(x:-0.5235234|y:1.243617|z:1.307656)|Rot(x:74.77805|y:329.2528|z:241.3782),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:14.07884|y:85.06834|z:356.4756),Pos(x:-0.5782903|y:1.221915|z:1.281973)|Rot(x:38.24184|y:85.20156|z:356.5356),Pos(x:-0.5668773|y:1.23633|z:1.281816)|Rot(x:59.96635|y:93.71933|z:3.891209),Pos(x:-0.550244|y:1.245917|z:1.28204)|Rot(x:59.96638|y:93.71928|z:3.891163),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-12 22:20:32,
M3_1,0.13,0,0.02,0.03,0.09,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:310.5792|y:216.5235|z:24.87929),Pos(x:-0.5545163|y:1.147915|z:1.366872)|Rot(x:317.9529|y:222.4227|z:33.5567),Pos(x:-0.5160497|y:1.178257|z:1.368789)|Rot(x:330.6713|y:236.745|z:51.7533),Pos(x:-0.4965493|y:1.193638|z:1.354811)|Rot(x:330.6712|y:236.7451|z:51.75328),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:11.51898|y:94.94333|z:359.7469),Pos(x:-0.5814006|y:1.24172|z:1.354434)|Rot(x:39.47177|y:94.78968|z:359.6788),Pos(x:-0.5649706|y:1.261756|z:1.352912)|Rot(x:64.62888|y:94.47099|z:359.4213),Pos(x:-0.5407614|y:1.273282|z:1.350746)|Rot(x:64.62892|y:94.47085|z:359.4212),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:20.57818|y:90|z:0),Pos(x:-0.5746208|y:1.24583|z:1.328133)|Rot(x:59.98718|y:90|z:0),Pos(x:-0.5506181|y:1.259696|z:1.328133)|Rot(x:84.54479|y:270|z:180),Pos(x:-0.5224463|y:1.257005|z:1.328133)|Rot(x:84.54483|y:269.9995|z:179.9995),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:17.292|y:87.05005|z:0.1559413),Pos(x:-0.5775985|y:1.236686|z:1.304807)|Rot(x:50.93156|y:87.18712|z:0.236251),Pos(x:-0.5571751|y:1.253289|z:1.30592)|Rot(x:73.98967|y:29.59909|z:303.6559),Pos(x:-0.5317137|y:1.257233|z:1.307263)|Rot(x:73.98968|y:29.59907|z:303.6559),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:14.07884|y:85.06834|z:356.4756),Pos(x:-0.5782903|y:1.221915|z:1.281973)|Rot(x:38.24184|y:85.20156|z:356.5356),Pos(x:-0.5668773|y:1.23633|z:1.281816)|Rot(x:59.96635|y:93.71933|z:3.891209),Pos(x:-0.550244|y:1.245917|z:1.28204)|Rot(x:59.96638|y:93.71928|z:3.891163),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-12 22:21:02,
M3_1,1,0,0,0,1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:318.0096|y:235.1926|z:358.0634),Pos(x:-0.5641091|y:1.154621|z:1.37153)|Rot(x:324.6366|y:235.6363|z:7.923831),Pos(x:-0.5370935|y:1.194223|z:1.381815)|Rot(x:338.7617|y:240.8721|z:28.33573),Pos(x:-0.5225712|y:1.217604|z:1.374422)|Rot(x:338.7617|y:240.8722|z:28.33571),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:6.58303|y:94.96526|z:359.7504),Pos(x:-0.5853686|y:1.242355|z:1.354778)|Rot(x:25.47223|y:94.87575|z:359.7253),Pos(x:-0.5742568|y:1.265787|z:1.353706)|Rot(x:42.47245|y:94.76687|z:359.6638),Pos(x:-0.5561692|y:1.285628|z:1.352039)|Rot(x:42.47251|y:94.76678|z:359.6638),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:9.786277|y:90|z:0),Pos(x:-0.5842056|y:1.248431|z:1.328133)|Rot(x:29.49135|y:90|z:0),Pos(x:-0.5705595|y:1.272559|z:1.328133)|Rot(x:47.22589|y:90|z:0),Pos(x:-0.5497863|y:1.291778|z:1.328133)|Rot(x:47.22586|y:90.00008|z:5.783094E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:10.48041|y:87.03124|z:0.151421),Pos(x:-0.5829589|y:1.238013|z:1.30453)|Rot(x:31.32989|y:87.09434|z:0.1743157),Pos(x:-0.5692826|y:1.260516|z:1.305305)|Rot(x:48.26703|y:66.52126|z:344.5222),Pos(x:-0.5495206|y:1.277067|z:1.306382)|Rot(x:48.26703|y:66.52126|z:344.5222),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:10.48727|y:85.05204|z:356.4721),Pos(x:-0.5806925|y:1.22244|z:1.281765)|Rot(x:31.33661|y:85.15713|z:356.5102),Pos(x:-0.5710878|y:1.238115|z:1.281456)|Rot(x:50.16694|y:91.76596|z:1.569477),Pos(x:-0.5563402|y:1.250409|z:1.281527)|Rot(x:50.16698|y:91.76591|z:1.569431),Yes,1,StressBall (UnityEngine.GameObject),2024-10-12 22:21:32,
