Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M4_3,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-14 20:29:54,
M4_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:330.9918|y:232.5492|z:3.521073),Pos(x:-0.5688561|y:1.160332|z:1.364336)|Rot(x:340.9174|y:234.6275|z:18.15826),Pos(x:-0.5475911|y:1.20436|z:1.360693)|Rot(x:358.5188|y:246.3942|z:48.90636),Pos(x:-0.5385466|y:1.223087|z:1.341206)|Rot(x:358.5188|y:246.3943|z:48.90635),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:14.47155|y:94.92987|z:359.7439),Pos(x:-0.5790582|y:1.241178|z:1.354232)|Rot(x:25.97007|y:94.87309|z:359.7242),Pos(x:-0.5677439|y:1.264512|z:1.353142)|Rot(x:36.3187|y:94.81161|z:359.6923),Pos(x:-0.5518801|y:1.286186|z:1.351662)|Rot(x:36.31875|y:94.81152|z:359.6922),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:12.77692|y:90|z:0),Pos(x:-0.581503|y:1.247892|z:1.328133)|Rot(x:30.86108|y:90|z:0),Pos(x:-0.5672839|y:1.271687|z:1.328133)|Rot(x:47.13683|y:90|z:0),Pos(x:-0.5465406|y:1.290938|z:1.328133)|Rot(x:47.13678|y:90.00007|z:4.769332E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:14.30223|y:87.04166|z:0.1536524),Pos(x:-0.5799317|y:1.237347|z:1.304687)|Rot(x:33.90514|y:87.10376|z:0.1793955),Pos(x:-0.5652594|y:1.259212|z:1.305512)|Rot(x:49.62587|y:65.93308|z:343.7373),Pos(x:-0.5450845|y:1.275256|z:1.30661)|Rot(x:49.62587|y:65.93306|z:343.7373),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:14.30905|y:85.06939|z:356.4758),Pos(x:-0.5781376|y:1.221877|z:1.281986)|Rot(x:33.91182|y:85.17285|z:356.5187),Pos(x:-0.5678409|y:1.237107|z:1.281735)|Rot(x:51.60982|y:91.98607|z:1.845037),Pos(x:-0.5527874|y:1.249024|z:1.281832)|Rot(x:51.60986|y:91.98603|z:1.84499),Yes,0,StressBall (UnityEngine.GameObject),2024-10-14 20:30:24,
M4_3,0,0,0.02,0.05,0.06,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:341.5752|y:226.4102|z:0.7805917),Pos(x:-0.5769053|y:1.163658|z:1.362687)|Rot(x:347.0121|y:226.8922|z:8.979829),Pos(x:-0.5637292|y:1.210849|z:1.364538)|Rot(x:358.6419|y:230.7242|z:27.29847),Pos(x:-0.5549901|y:1.236168|z:1.3548)|Rot(x:358.6419|y:230.7243|z:27.29844),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:34.54098|y:94.82318|z:359.699),Pos(x:-0.5642624|y:1.234408|z:1.352969)|Rot(x:48.69333|y:94.71169|z:359.6244),Pos(x:-0.5448449|y:1.251541|z:1.351197)|Rot(x:61.43028|y:94.53848|z:359.4815),Pos(x:-0.5213146|y:1.264405|z:1.349086)|Rot(x:61.43034|y:94.53836|z:359.4814),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:37.283|y:90|z:0),Pos(x:-0.5611942|y:1.238409|z:1.328133)|Rot(x:62.12951|y:90|z:0),Pos(x:-0.5366899|y:1.251367|z:1.328133)|Rot(x:84.49138|y:90|z:0),Pos(x:-0.5085206|y:1.254084|z:1.328133)|Rot(x:84.49136|y:90.0005|z:0.0004980512),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:40.08149|y:87.12898|z:0.194592),Pos(x:-0.5614882|y:1.227859|z:1.305628)|Rot(x:66.08743|y:87.33949|z:0.3673335),Pos(x:-0.5374394|y:1.238538|z:1.306914)|Rot(x:76.55579|y:359.1218|z:272.1791),Pos(x:-0.5116757|y:1.238766|z:1.308263)|Rot(x:76.55581|y:359.1218|z:272.1791),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:18.72492|y:85.09019|z:356.4817),Pos(x:-0.5752398|y:1.221014|z:1.282235)|Rot(x:49.52512|y:85.29671|z:356.6019),Pos(x:-0.5612358|y:1.232928|z:1.282294)|Rot(x:76.78291|y:104.497|z:15.27589),Pos(x:-0.5425126|y:1.237163|z:1.282678)|Rot(x:76.78294|y:104.4969|z:15.27576),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-14 20:30:54,
M4_3,0,0,0,0,0.3,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:338.7795|y:226.4507|z:357.6577),Pos(x:-0.5770954|y:1.162902|z:1.365795)|Rot(x:345.0709|y:226.7306|z:7.188691),Pos(x:-0.5637649|y:1.209904|z:1.369917)|Rot(x:358.5072|y:231.0619|z:28.29449),Pos(x:-0.5547662|y:1.234991|z:1.35982)|Rot(x:358.5072|y:231.0619|z:28.29448),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:13.53713|y:94.93417|z:359.745),Pos(x:-0.5797965|y:1.241362|z:1.354296)|Rot(x:13.70808|y:94.93339|z:359.7448),Pos(x:-0.5736784|y:1.266579|z:1.353652)|Rot(x:13.86192|y:94.93267|z:359.7446),Pos(x:-0.5672678|y:1.292695|z:1.352978)|Rot(x:13.86197|y:94.93263|z:359.7446),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:5.960737|y:90|z:0),Pos(x:-0.5876974|y:1.248914|z:1.328133)|Rot(x:15.99401|y:90|z:0),Pos(x:-0.5800597|y:1.275561|z:1.328133)|Rot(x:25.02398|y:90|z:0),Pos(x:-0.5680889|y:1.301204|z:1.328133)|Rot(x:25.02394|y:90.00005|z:1.695993E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:11.89524|y:87.03506|z:0.1521611),Pos(x:-0.5818332|y:1.23779|z:1.304589)|Rot(x:27.19524|y:87.0802|z:0.1673964),Pos(x:-0.5698128|y:1.261222|z:1.305279)|Rot(x:39.63337|y:69.37701|z:348.6585),Pos(x:-0.552924|y:1.280704|z:1.306213)|Rot(x:39.63336|y:69.37701|z:348.6586),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:11.90208|y:85.05841|z:356.4733),Pos(x:-0.5797424|y:1.222252|z:1.281847)|Rot(x:27.20198|y:85.13358|z:356.4987),Pos(x:-0.5712882|y:1.238574|z:1.28144)|Rot(x:41.09116|y:90.71113|z:0.1537047),Pos(x:-0.5586692|y:1.253044|z:1.281335)|Rot(x:41.0912|y:90.71107|z:0.1536618),No,,,2024-10-14 20:31:24,
M4_3,0,0.5,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:342.1219|y:223.9661|z:354.5145),Pos(x:-0.5810745|y:1.163601|z:1.366125)|Rot(x:347.7381|y:223.8461|z:3.121887),Pos(x:-0.5719461|y:1.211442|z:1.371774)|Rot(x:0.02579763|y:226.6147|z:22.18414),Pos(x:-0.5645629|y:1.237832|z:1.363945)|Rot(x:0.02578909|y:226.6147|z:22.18414),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:35.81903|y:94.81489|z:359.6942),Pos(x:-0.5634116|y:1.233806|z:1.352897)|Rot(x:62.40826|y:94.51939|z:359.4646),Pos(x:-0.5404993|y:1.245828|z:1.350843)|Rot(x:86.3319|y:91.12312|z:356.1214),Pos(x:-0.5137566|y:1.247545|z:1.348498)|Rot(x:86.33195|y:91.12222|z:356.1205),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:16.03061|y:90|z:0),Pos(x:-0.5785989|y:1.247146|z:1.328133)|Rot(x:33.49466|y:90|z:0),Pos(x:-0.5633016|y:1.270263|z:1.328133)|Rot(x:49.21228|y:90|z:0),Pos(x:-0.5418747|y:1.28875|z:1.328133)|Rot(x:49.21225|y:90.00007|z:5.227781E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:3.318295|y:87.01231|z:0.1491453),Pos(x:-0.5887225|y:1.238711|z:1.30423)|Rot(x:10.47605|y:87.03123|z:0.1514159),Pos(x:-0.5839425|y:1.264616|z:1.304548)|Rot(x:16.46765|y:72.87236|z:356.0643),Pos(x:-0.5764481|y:1.2893|z:1.305004)|Rot(x:16.46764|y:72.87236|z:356.0643),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:3.325191|y:85.02055|z:356.4683),Pos(x:-0.5855569|y:1.223032|z:1.281343)|Rot(x:10.48291|y:85.05202|z:356.4721),Pos(x:-0.5821329|y:1.241077|z:1.280503)|Rot(x:17.1336|y:89.40826|z:357.7468),Pos(x:-0.5764734|y:1.259411|z:1.279807)|Rot(x:17.13364|y:89.40822|z:357.7467),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 20:31:54,
M4_3,1,1,1,1,1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:330.9717|y:231.9503|z:5.336486),Pos(x:-0.5681454|y:1.160231|z:1.363412)|Rot(x:335.4267|y:232.7052|z:11.8703),Pos(x:-0.5461609|y:1.203867|z:1.367479)|Rot(x:344.9903|y:236.2049|z:26.18082),Pos(x:-0.5336623|y:1.22857|z:1.360714)|Rot(x:344.9903|y:236.2049|z:26.1808),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:45.30689|y:94.74323|z:359.6474),Pos(x:-0.5575475|y:1.228769|z:1.352406)|Rot(x:63.84568|y:94.48894|z:359.4375),Pos(x:-0.5343417|y:1.24021|z:1.350329)|Rot(x:80.52895|y:93.5073|z:358.4929),Pos(x:-0.5079105|y:1.244635|z:1.348)|Rot(x:80.529|y:93.50696|z:358.4926),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:39.0747|y:90|z:0),Pos(x:-0.5598962|y:1.237388|z:1.328133)|Rot(x:60.20819|y:90|z:0),Pos(x:-0.5358402|y:1.251161|z:1.328133)|Rot(x:79.22841|y:90|z:0),Pos(x:-0.5080388|y:1.25645|z:1.328133)|Rot(x:79.22837|y:90.00023|z:0.0002192728),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:40.99831|y:87.13311|z:0.1972759),Pos(x:-0.560923|y:1.227375|z:1.305656)|Rot(x:62.44457|y:87.28902|z:0.3218434),Pos(x:-0.5376006|y:1.239562|z:1.306908)|Rot(x:74.27376|y:27.98813|z:301.9797),Pos(x:-0.5121032|y:1.243266|z:1.308253)|Rot(x:74.27376|y:27.98818|z:301.9797),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:18.71056|y:85.09012|z:356.4817),Pos(x:-0.5752491|y:1.221017|z:1.282235)|Rot(x:49.49023|y:85.29636|z:356.6016),Pos(x:-0.5612524|y:1.232939|z:1.282293)|Rot(x:76.73264|y:104.4213|z:15.19835),Pos(x:-0.542533|y:1.237192|z:1.282676)|Rot(x:76.73264|y:104.4211|z:15.19816),Yes,1,StressBall (UnityEngine.GameObject),2024-10-14 20:32:24,
M4_3,0,0,0.01,0.5,0.5,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:340.9781|y:224.8091|z:355.5215),Pos(x:-0.579746|y:1.163389|z:1.366092)|Rot(x:345.6238|y:224.7311|z:2.63372),Pos(x:-0.569587|y:1.210833|z:1.373145)|Rot(x:355.8782|y:226.6488|z:18.31159),Pos(x:-0.5620261|y:1.23782|z:1.367969)|Rot(x:355.8782|y:226.6488|z:18.31159),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:26.53757|y:94.87004|z:359.7228),Pos(x:-0.5698717|y:1.237729|z:1.353444)|Rot(x:26.77054|y:94.86878|z:359.7223),Pos(x:-0.5582337|y:1.260903|z:1.352327)|Rot(x:26.98021|y:94.86763|z:359.7218),Pos(x:-0.5460848|y:1.284875|z:1.351161)|Rot(x:26.98025|y:94.86757|z:359.7217),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:26.98455|y:90|z:0),Pos(x:-0.5692207|y:1.243451|z:1.328133)|Rot(x:47.30089|y:90|z:0),Pos(x:-0.5488489|y:1.262249|z:1.328133)|Rot(x:65.58558|y:90|z:0),Pos(x:-0.5230795|y:1.273946|z:1.328133)|Rot(x:65.58556|y:90.00013|z:0.0001198034),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:30.41768|y:87.09111|z:0.1726564),Pos(x:-0.5678824|y:1.232384|z:1.305305)|Rot(x:51.96944|y:87.19408|z:0.2416864),Pos(x:-0.5471619|y:1.248614|z:1.306432)|Rot(x:67.17329|y:50.18827|z:325.4474),Pos(x:-0.5227488|y:1.256858|z:1.307731)|Rot(x:67.17329|y:50.1883|z:325.4474),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:30.4244|y:85.15177|z:356.5075),Pos(x:-0.5679675|y:1.217676|z:1.282856)|Rot(x:51.97591|y:85.32326|z:356.6225),Pos(x:-0.5534688|y:1.228982|z:1.282956)|Rot(x:71.14594|y:98.63938|z:9.215316),Pos(x:-0.5352751|y:1.235107|z:1.283301)|Rot(x:71.146|y:98.63926|z:9.215194),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 20:32:54,
M4_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:341.6876|y:222.2427|z:348.5219),Pos(x:-0.5847481|y:1.162856|z:1.369436)|Rot(x:349.4612|y:221.4827|z:0.6520679),Pos(x:-0.5783904|y:1.211056|z:1.375785)|Rot(x:6.382884|y:225.716|z:27.53165),Pos(x:-0.5712036|y:1.236172|z:1.364392)|Rot(x:6.382874|y:225.716|z:27.53164),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:5.6245|y:94.96946|z:359.7509),Pos(x:-0.5861447|y:1.242438|z:1.354846)|Rot(x:19.19951|y:94.90752|z:359.7374),Pos(x:-0.5776505|y:1.26695|z:1.353997)|Rot(x:31.41697|y:94.84241|z:359.7094),Pos(x:-0.5636902|y:1.289906|z:1.352678)|Rot(x:31.41703|y:94.84235|z:359.7094),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:7.467952|y:90|z:0),Pos(x:-0.586318|y:1.248752|z:1.328133)|Rot(x:22.51592|y:90|z:0),Pos(x:-0.575703|y:1.274358|z:1.328133)|Rot(x:36.05908|y:90|z:0),Pos(x:-0.5590451|y:1.297236|z:1.328133)|Rot(x:36.05904|y:90.00007|z:3.802009E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:5.279444|y:87.01746|z:0.1495277),Pos(x:-0.5871363|y:1.238592|z:1.304313)|Rot(x:17.086|y:87.04945|z:0.1557716),Pos(x:-0.5794101|y:1.263773|z:1.304783)|Rot(x:26.91245|y:71.81055|z:353.128),Pos(x:-0.5674319|y:1.286614|z:1.305469)|Rot(x:26.91245|y:71.81055|z:353.128),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:5.286333|y:85.02908|z:356.4689),Pos(x:-0.5842182|y:1.222931|z:1.281459)|Rot(x:17.09281|y:85.08239|z:356.4793),Pos(x:-0.5787474|y:1.240471|z:1.280797)|Rot(x:27.8928|y:89.81541|z:358.6836),Pos(x:-0.5697663|y:1.257436|z:1.280384)|Rot(x:27.89284|y:89.8154|z:358.6836),No,,,2024-10-14 20:33:24,
M4_3,0,0,0,0.01,0.08,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:340.7588|y:224.5571|z:354.4694),Pos(x:-0.5802789|y:1.163267|z:1.366785)|Rot(x:346.7273|y:224.4531|z:3.614018),Pos(x:-0.5702051|y:1.210893|z:1.37264)|Rot(x:359.7225|y:227.6398|z:23.82078),Pos(x:-0.5623562|y:1.236965|z:1.364219)|Rot(x:359.7225|y:227.6399|z:23.82076),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:15.52784|y:94.92497|z:359.7426),Pos(x:-0.5782274|y:1.240954|z:1.354161)|Rot(x:18.96817|y:94.90864|z:359.7378),Pos(x:-0.5698318|y:1.2655|z:1.35332)|Rot(x:22.06448|y:94.89336|z:359.7325),Pos(x:-0.5597745|y:1.29043|z:1.352333)|Rot(x:22.06451|y:94.8933|z:359.7324),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:15.65195|y:90|z:0),Pos(x:-0.5789346|y:1.247242|z:1.328133)|Rot(x:34.05135|y:90|z:0),Pos(x:-0.5634134|y:1.270208|z:1.328133)|Rot(x:50.61081|y:90|z:0),Pos(x:-0.5415417|y:1.288167|z:1.328133)|Rot(x:50.61077|y:90.00007|z:5.112536E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:18.23589|y:87.05276|z:0.156772),Pos(x:-0.5768694|y:1.236452|z:1.304845)|Rot(x:38.60744|y:87.12259|z:0.1905438),Pos(x:-0.5604562|y:1.257038|z:1.305758)|Rot(x:54.61535|y:63.30415|z:340.3924),Pos(x:-0.5388642|y:1.271112|z:1.306924)|Rot(x:54.61537|y:63.30418|z:340.3924),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:18.2427|y:85.08787|z:356.481),Pos(x:-0.5755529|y:1.221119|z:1.282208)|Rot(x:38.61409|y:85.20419|z:356.5373),Pos(x:-0.5640468|y:1.235459|z:1.282059)|Rot(x:56.95826|y:92.98687|z:3.047556),Pos(x:-0.5479434|y:1.245913|z:1.282241)|Rot(x:56.95829|y:92.9868|z:3.047488),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-14 20:33:54,
M4_3,0.06,0,0.04,0.13,0.21,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:336.9104|y:228.4759|z:1.504364),Pos(x:-0.5737165|y:1.162382|z:1.364102)|Rot(x:344.1955|y:229.4179|z:12.40825),Pos(x:-0.5569579|y:1.208456|z:1.364584)|Rot(x:359.13|y:236.2991|z:36.78178),Pos(x:-0.547201|y:1.23128|z:1.35058)|Rot(x:359.13|y:236.2991|z:36.78178),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:18.49355|y:94.91092|z:359.7385),Pos(x:-0.5759182|y:1.240245|z:1.353962)|Rot(x:28.10325|y:94.86146|z:359.7189),Pos(x:-0.5637463|y:1.263141|z:1.352799)|Rot(x:36.75194|y:94.80869|z:359.6905),Pos(x:-0.5477197|y:1.284693|z:1.351305)|Rot(x:36.75198|y:94.8086|z:359.6905),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:26.11032|y:90|z:0),Pos(x:-0.5699415|y:1.243811|z:1.328133)|Rot(x:53.0713|y:90|z:0),Pos(x:-0.5477829|y:1.260465|z:1.328133)|Rot(x:77.33618|y:90|z:0),Pos(x:-0.5201713|y:1.26667|z:1.328133)|Rot(x:77.33622|y:90.0002|z:0.0002025096),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:26.84946|y:87.07908|z:0.1668925),Pos(x:-0.5704224|y:1.233773|z:1.305175)|Rot(x:54.37398|y:87.21149|z:0.2556234),Pos(x:-0.5490401|y:1.249118|z:1.306334)|Rot(x:72.79391|y:35.22845|z:309.5352),Pos(x:-0.5237368|y:1.253976|z:1.307672)|Rot(x:72.79391|y:35.22846|z:309.5352),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:18.71056|y:85.09012|z:356.4817),Pos(x:-0.5752491|y:1.221017|z:1.282235)|Rot(x:49.49023|y:85.29636|z:356.6016),Pos(x:-0.5612524|y:1.232939|z:1.282293)|Rot(x:76.73264|y:104.4213|z:15.19835),Pos(x:-0.542533|y:1.237192|z:1.282676)|Rot(x:76.73264|y:104.4211|z:15.19816),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 20:34:24,
M4_3,0.24,0,0.02,0.13,0.36,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:330.5806|y:231.5775|z:3.698829),Pos(x:-0.5687454|y:1.160171|z:1.364709)|Rot(x:337.2263|y:232.6943|z:13.47509),Pos(x:-0.5471402|y:1.204134|z:1.366808)|Rot(x:350.9589|y:239.0889|z:34.91949),Pos(x:-0.5356089|y:1.227213|z:1.354697)|Rot(x:350.9589|y:239.0889|z:34.91948),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:22.3937|y:94.89169|z:359.7318),Pos(x:-0.5729427|y:1.239132|z:1.353707)|Rot(x:35.20659|y:94.81892|z:359.6965),Pos(x:-0.5580431|y:1.260339|z:1.352313)|Rot(x:46.73814|y:94.73039|z:359.6382),Pos(x:-0.5385349|y:1.278775|z:1.350528)|Rot(x:46.73818|y:94.73031|z:359.6382),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:24.48121|y:90|z:0),Pos(x:-0.5712989|y:1.244452|z:1.328133)|Rot(x:49.22815|y:90|z:0),Pos(x:-0.5503064|y:1.262555|z:1.328133)|Rot(x:71.50041|y:90|z:0),Pos(x:-0.5234688|y:1.271534|z:1.328133)|Rot(x:71.50037|y:90.00014|z:0.0001399193),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:22.52914|y:87.06546|z:0.1612023),Pos(x:-0.5736057|y:1.235238|z:1.305013)|Rot(x:45.89406|y:87.1573|z:0.2139237),Pos(x:-0.5547174|y:1.253573|z:1.306049)|Rot(x:63.48927|y:55.60655|z:331.4185),Pos(x:-0.5310158|y:1.263686|z:1.307316)|Rot(x:63.48928|y:55.60656|z:331.4185),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:22.53592|y:85.10903|z:356.4884),Pos(x:-0.5727983|y:1.220091|z:1.282445)|Rot(x:45.90063|y:85.26202|z:356.5762),Pos(x:-0.5595725|y:1.232864|z:1.282439)|Rot(x:66.80461|y:96.1394|z:6.559633),Pos(x:-0.5419059|y:1.240376|z:1.282745)|Rot(x:66.80466|y:96.13931|z:6.559517),Yes,1,StressBall (UnityEngine.GameObject),2024-10-14 20:34:54,
