Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M5_3,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-14 21:42:40,
M5_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:341.3338|y:220.7462|z:342.6066),Pos(x:-0.58856|y:1.161701|z:1.372281)|Rot(x:346.2991|y:219.5218|z:350.7359),Pos(x:-0.5873548|y:1.208715|z:1.386145)|Rot(x:357.7434|y:219.4266|z:8.318541),Pos(x:-0.5834647|y:1.236893|z:1.384384)|Rot(x:357.7434|y:219.4266|z:8.318527),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:4.490867|y:94.97439|z:359.7513),Pos(x:-0.5870642|y:1.24252|z:1.354926)|Rot(x:12.51245|y:94.93884|z:359.746),Pos(x:-0.5814717|y:1.267859|z:1.354327)|Rot(x:19.73186|y:94.90494|z:359.7366),Pos(x:-0.5724337|y:1.293179|z:1.353427)|Rot(x:19.7319|y:94.90486|z:359.7366),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:357.5246|y:90|z:0),Pos(x:-0.5954618|y:1.249151|z:1.328133)|Rot(x:358.0535|y:90|z:0),Pos(x:-0.5964034|y:1.276854|z:1.328133)|Rot(x:358.5294|y:90|z:0),Pos(x:-0.5971296|y:1.305145|z:1.328133)|Rot(x:358.5294|y:90.00005|z:-2.935813E-06),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:357.8902|y:86.99821|z:0.1489952),Pos(x:-0.5931233|y:1.238758|z:1.304)|Rot(x:358.9335|y:87.00093|z:0.1489233),Pos(x:-0.5936165|y:1.265097|z:1.304043)|Rot(x:359.9109|y:73.41964|z:0.1746892),Pos(x:-0.5936774|y:1.290897|z:1.304107)|Rot(x:359.9109|y:73.41964|z:0.1746974),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:357.8972|y:84.99704|z:356.468),Pos(x:-0.5892711|y:1.223071|z:1.281018)|Rot(x:358.9404|y:85.00156|z:356.4679),Pos(x:-0.5895106|y:1.24142|z:1.27986)|Rot(x:0.1346219|y:89.13989|z:356.4684),Pos(x:-0.5894478|y:1.260583|z:1.278678)|Rot(x:0.1346543|y:89.13985|z:356.4684),No,,,2024-10-14 21:43:10,
M5_3,1,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:334.1453|y:228.2212|z:357.1659),Pos(x:-0.574553|y:1.161469|z:1.367914)|Rot(x:342.4374|y:228.7543|z:9.676543),Pos(x:-0.5581538|y:1.207549|z:1.371333)|Rot(x:359.4605|y:236.205|z:37.28704),Pos(x:-0.5483729|y:1.230223|z:1.357104)|Rot(x:359.4604|y:236.205|z:37.28706),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:7.638831|y:94.96061|z:359.7498),Pos(x:-0.5845156|y:1.242248|z:1.354704)|Rot(x:20.4832|y:94.90125|z:359.7353),Pos(x:-0.5754763|y:1.266562|z:1.353809)|Rot(x:32.0431|y:94.83866|z:359.7075),Pos(x:-0.561267|y:1.289364|z:1.352468)|Rot(x:32.04315|y:94.83857|z:359.7074),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:9.039819|y:90|z:0),Pos(x:-0.5848843|y:1.248544|z:1.328133)|Rot(x:25.47831|y:90|z:0),Pos(x:-0.5729602|y:1.273568|z:1.328133)|Rot(x:40.27294|y:90|z:0),Pos(x:-0.5546663|y:1.29516|z:1.328133)|Rot(x:40.27289|y:90.00007|z:3.804624E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5937169|y:1.238732|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5950249|y:1.265044|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129447),Pos(x:-0.596306|y:1.290812|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129502),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5897721|y:1.22305|z:1.280974)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5905775|y:1.241379|z:1.279767)|Rot(x:357.427|y:89.13229|z:356.2729),Pos(x:-0.5914187|y:1.260519|z:1.278506)|Rot(x:357.4271|y:89.13226|z:356.2728),Yes,1,StressBall (UnityEngine.GameObject),2024-10-14 21:43:40,
M5_3,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:310.5855|y:216.4471|z:25.18881),Pos(x:-0.5544083|y:1.147853|z:1.366724)|Rot(x:318.02|y:222.4739|z:33.92786),Pos(x:-0.5158489|y:1.178096|z:1.368316)|Rot(x:330.8111|y:237.097|z:52.33163),Pos(x:-0.4964629|y:1.1933|z:1.353989)|Rot(x:330.8111|y:237.097|z:52.3316),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:24.58061|y:94.88045|z:359.7273),Pos(x:-0.5713094|y:1.238419|z:1.353567)|Rot(x:75.86197|y:94.00936|z:358.9847),Pos(x:-0.5462374|y:1.244758|z:1.351349)|Rot(x:57.98019|y:275.3904|z:180.4677),Pos(x:-0.5235108|y:1.230496|z:1.349425)|Rot(x:57.98014|y:275.3905|z:180.4678),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:25.60532|y:90|z:0),Pos(x:-0.5703603|y:1.244014|z:1.328133)|Rot(x:66.25031|y:90|z:0),Pos(x:-0.5449882|y:1.255178|z:1.328133)|Rot(x:77.16924|y:270|z:180),Pos(x:-0.5173948|y:1.248893|z:1.328133)|Rot(x:77.16933|y:269.9998|z:179.9998),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:24.102|y:87.0703|z:0.1631181),Pos(x:-0.5724341|y:1.234732|z:1.305073)|Rot(x:62.59359|y:87.29087|z:0.3234791),Pos(x:-0.5490801|y:1.246858|z:1.306327)|Rot(x:74.77283|y:329.2163|z:241.3403),Pos(x:-0.5235202|y:1.243608|z:1.307656)|Rot(x:74.77283|y:329.2163|z:241.3403),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:13.41606|y:85.06528|z:356.4748),Pos(x:-0.5787311|y:1.222024|z:1.281935)|Rot(x:36.63224|y:85.19051|z:356.5289),Pos(x:-0.5677259|y:1.236751|z:1.281743)|Rot(x:57.53101|y:93.11518|z:3.197158),Pos(x:-0.5515181|y:1.247042|z:1.281934)|Rot(x:57.53105|y:93.11512|z:3.197098),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-14 21:44:10,
M5_3,1,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:326.3352|y:229.8477|z:10.84412),Pos(x:-0.5637691|y:1.157896|z:1.362654)|Rot(x:336.9557|y:233.8719|z:26.10051),Pos(x:-0.5371302|y:1.198413|z:1.355393)|Rot(x:354.4128|y:250.2323|z:58.99377),Pos(x:-0.5275235|y:1.213025|z:1.332888)|Rot(x:354.4128|y:250.2323|z:58.99375),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:15.30843|y:94.92599|z:359.7429),Pos(x:-0.5783996|y:1.241002|z:1.354175)|Rot(x:45.27852|y:94.74348|z:359.6476),Pos(x:-0.5600337|y:1.259266|z:1.352491)|Rot(x:72.25079|y:94.21921|z:359.1866),Pos(x:-0.5345142|y:1.267465|z:1.350226)|Rot(x:72.25084|y:94.21899|z:359.1864),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:6.991926|y:90|z:0),Pos(x:-0.5867532|y:1.248807|z:1.328133)|Rot(x:21.83756|y:90|z:0),Pos(x:-0.5764421|y:1.274537|z:1.328133)|Rot(x:35.19861|y:90|z:0),Pos(x:-0.5601297|y:1.297663|z:1.328133)|Rot(x:35.19856|y:90.00007|z:3.761304E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:0.986914|y:87.00626|z:0.1489171),Pos(x:-0.590612|y:1.238782|z:1.304132)|Rot(x:6.592335|y:87.0209|z:0.1498872),Pos(x:-0.5875952|y:1.264952|z:1.304358)|Rot(x:11.343|y:73.17469|z:357.3782),Pos(x:-0.5824015|y:1.290222|z:1.304695)|Rot(x:11.343|y:73.1747|z:357.3782),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:0.993827|y:85.01044|z:356.4679),Pos(x:-0.5871516|y:1.223092|z:1.281204)|Rot(x:6.599214|y:85.03483|z:356.4695),Pos(x:-0.5849526|y:1.241322|z:1.280258)|Rot(x:11.86791|y:89.28199|z:357.3342),Pos(x:-0.5809973|y:1.260091|z:1.279415)|Rot(x:11.86795|y:89.28195|z:357.3342),Yes,1,StressBall (UnityEngine.GameObject),2024-10-14 21:44:40,
M5_3,1,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:328.4705|y:231.3953|z:5.82321),Pos(x:-0.566737|y:1.159238|z:1.364324)|Rot(x:338.3249|y:233.9365|z:20.1794),Pos(x:-0.5430403|y:1.202004|z:1.360658)|Rot(x:355.5983|y:246.3531|z:50.24335),Pos(x:-0.5329708|y:1.220177|z:1.341149)|Rot(x:355.5983|y:246.3531|z:50.24334),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:9.184201|y:94.95377|z:359.7488),Pos(x:-0.5832708|y:1.242063|z:1.354596)|Rot(x:36.10319|y:94.81303|z:359.6931),Pos(x:-0.5680423|y:1.263034|z:1.353175)|Rot(x:60.33|y:94.55862|z:359.4991),Pos(x:-0.5447626|y:1.276349|z:1.351083)|Rot(x:60.33004|y:94.55847|z:359.499),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:6.623068|y:90|z:0),Pos(x:-0.5870907|y:1.248847|z:1.328133)|Rot(x:21.96305|y:90|z:0),Pos(x:-0.5767234|y:1.274555|z:1.328133)|Rot(x:35.76902|y:90|z:0),Pos(x:-0.5601815|y:1.297517|z:1.328133)|Rot(x:35.76899|y:90.00006|z:3.998544E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5937169|y:1.238732|z:1.303969)|Rot(x:357.1577|y:86.9963|z:0.1490755),Pos(x:-0.5950249|y:1.265044|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129447),Pos(x:-0.596306|y:1.290812|z:1.303969)|Rot(x:357.2723|y:73.3969|z:0.8129502),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5897721|y:1.22305|z:1.280974)|Rot(x:357.1647|y:84.99387|z:356.4682),Pos(x:-0.5905775|y:1.241379|z:1.279767)|Rot(x:357.427|y:89.13229|z:356.2729),Pos(x:-0.5914187|y:1.260519|z:1.278506)|Rot(x:357.4271|y:89.13226|z:356.2728),Yes,1,StressBall (UnityEngine.GameObject),2024-10-14 21:45:10,
M5_3,0.01,0,0,0,0.5,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:327.6138|y:230.5546|z:355.5852),Pos(x:-0.5714076|y:1.158973|z:1.371062)|Rot(x:335.4854|y:230.7964|z:7.51191),Pos(x:-0.5517269|y:1.203201|z:1.378843)|Rot(x:352|y:237.1149|z:32.99106),Pos(x:-0.5405073|y:1.226873|z:1.367618)|Rot(x:351.9999|y:237.1149|z:32.99105),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:1.457375|y:94.98755|z:359.752),Pos(x:-0.5895306|y:1.242648|z:1.355141)|Rot(x:18.2387|y:94.91216|z:359.7389),Pos(x:-0.5814471|y:1.2673|z:1.354327)|Rot(x:33.34187|y:94.83073|z:359.7032),Pos(x:-0.5667264|y:1.289772|z:1.352943)|Rot(x:33.34192|y:94.83065|z:359.7032),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:15.16472|y:90|z:0),Pos(x:-0.5793675|y:1.247361|z:1.328133)|Rot(x:46.98274|y:90|z:0),Pos(x:-0.5591004|y:1.266272|z:1.328133)|Rot(x:75.61895|y:90|z:0),Pos(x:-0.5316872|y:1.273301|z:1.328133)|Rot(x:75.61891|y:90.00018|z:0.0001650003),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:8.055386|y:87.02477|z:0.1503817),Pos(x:-0.5849001|y:1.23833|z:1.304429)|Rot(x:26.19088|y:87.07692|z:0.1659285),Pos(x:-0.5732918|y:1.26197|z:1.305099)|Rot(x:41.10668|y:68.97823|z:348.0367),Pos(x:-0.5558836|y:1.280987|z:1.306059)|Rot(x:41.10667|y:68.97825|z:348.0367),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:8.062254|y:85.04127|z:356.4703),Pos(x:-0.5823309|y:1.222709|z:1.281623)|Rot(x:26.19763|y:85.12813|z:356.4962),Pos(x:-0.574163|y:1.239176|z:1.281191)|Rot(x:42.63087|y:90.85744|z:0.362907),Pos(x:-0.5611593|y:1.253301|z:1.281119)|Rot(x:42.63091|y:90.85738|z:0.3628515),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 21:45:40,
M5_3,0.5,0,0,0,0.5,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:322.1418|y:233.3961|z:357.9343),Pos(x:-0.5666929|y:1.156649|z:1.370882)|Rot(x:330.3156|y:234.0848|z:10.08475),Pos(x:-0.542296|y:1.198586|z:1.377951)|Rot(x:347.1881|y:241.6889|z:35.69257),Pos(x:-0.5298913|y:1.221157|z:1.365746)|Rot(x:347.1881|y:241.6889|z:35.69255),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:2.716564|y:94.9821|z:359.7518),Pos(x:-0.588506|y:1.242611|z:1.355052)|Rot(x:22.05692|y:94.8934|z:359.7325),Pos(x:-0.5788048|y:1.266667|z:1.354099)|Rot(x:39.46318|y:94.78972|z:359.6788),Pos(x:-0.5617802|y:1.287434|z:1.352521)|Rot(x:39.46324|y:94.78966|z:359.6788),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:7.048926|y:90|z:0),Pos(x:-0.586701|y:1.248801|z:1.328133)|Rot(x:23.49853|y:90|z:0),Pos(x:-0.5756485|y:1.274221|z:1.328133)|Rot(x:38.30315|y:90|z:0),Pos(x:-0.5581076|y:1.29643|z:1.328133)|Rot(x:38.3031|y:90.00007|z:3.916678E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:7.144703|y:87.02235|z:0.1500641),Pos(x:-0.5856323|y:1.238428|z:1.304391)|Rot(x:23.76513|y:87.06926|z:0.162693),Pos(x:-0.5750336|y:1.262538|z:1.305009)|Rot(x:37.49375|y:69.90459|z:349.5141),Pos(x:-0.5589188|y:1.282667|z:1.305905)|Rot(x:37.49374|y:69.90459|z:349.5141),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:7.151577|y:85.03726|z:356.4698),Pos(x:-0.5829489|y:1.222792|z:1.281569)|Rot(x:23.7719|y:85.11536|z:356.4908),Pos(x:-0.5754824|y:1.239586|z:1.281078)|Rot(x:38.86017|y:90.51773|z:359.8679),Pos(x:-0.5634368|y:1.254537|z:1.280925)|Rot(x:38.86022|y:90.51769|z:359.8678),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 21:46:10,
M5_3,0,0,0,0,0,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:326.5593|y:230.168|z:351.5852),Pos(x:-0.5731025|y:1.158249|z:1.37382)|Rot(x:330.7083|y:229.7324|z:358.1667),Pos(x:-0.5558218|y:1.200989|z:1.390514)|Rot(x:340.024|y:230.6525|z:12.10548),Pos(x:-0.5446706|y:1.227179|z:1.391928)|Rot(x:340.024|y:230.6526|z:12.10546),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:359.6258|y:94.99548|z:359.752),Pos(x:-0.5910218|y:1.242662|z:1.355271)|Rot(x:3.808863|y:94.97736|z:359.7515),Pos(x:-0.5893139|y:1.268561|z:1.355009)|Rot(x:7.57359|y:94.9609|z:359.7498),Pos(x:-0.5857919|y:1.295226|z:1.354586)|Rot(x:7.573637|y:94.96084|z:359.7498),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:358.6587|y:90|z:0),Pos(x:-0.5944172|y:1.249185|z:1.328133)|Rot(x:0.8119567|y:90|z:0),Pos(x:-0.5940244|y:1.276902|z:1.328133)|Rot(x:2.749942|y:90|z:0),Pos(x:-0.5926667|y:1.305169|z:1.328133)|Rot(x:2.749906|y:90.00005|z:3.525876E-06),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:357.6786|y:86.99765|z:0.1490158),Pos(x:-0.5932949|y:1.238751|z:1.303991)|Rot(x:358.423|y:86.9996|z:0.1489553),Pos(x:-0.5940225|y:1.265085|z:1.304022)|Rot(x:359.1534|y:73.41613|z:0.357771),Pos(x:-0.5944338|y:1.290882|z:1.304067)|Rot(x:359.1534|y:73.41613|z:0.3577874),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:357.6855|y:84.99612|z:356.4681),Pos(x:-0.589416|y:1.223066|z:1.281006)|Rot(x:358.4299|y:84.99936|z:356.468),Pos(x:-0.5898181|y:1.24141|z:1.279833)|Rot(x:359.3572|y:89.13676|z:356.4122),Pos(x:-0.5900149|y:1.260571|z:1.278629)|Rot(x:359.3573|y:89.13673|z:356.4122),No,,,2024-10-14 21:46:40,
M5_3,0.02,0,0,0,0.03,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:326.9899|y:231.4005|z:358.0191),Pos(x:-0.5696312|y:1.158803|z:1.369654)|Rot(x:333.7252|y:231.8158|z:8.118787),Pos(x:-0.5484613|y:1.202327|z:1.377495)|Rot(x:348.0131|y:236.9805|z:29.70777),Pos(x:-0.5364541|y:1.226541|z:1.368453)|Rot(x:348.0131|y:236.9806|z:29.70774),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:10.08765|y:94.94975|z:359.7481),Pos(x:-0.5825455|y:1.241939|z:1.354534)|Rot(x:24.3243|y:94.88179|z:359.7279),Pos(x:-0.5719036|y:1.265591|z:1.353501)|Rot(x:37.13724|y:94.80608|z:359.689),Pos(x:-0.555733|y:1.287035|z:1.351995)|Rot(x:37.13729|y:94.80602|z:359.6889),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:11.66103|y:90|z:0),Pos(x:-0.5825081|y:1.24811|z:1.328133)|Rot(x:30.95056|y:90|z:0),Pos(x:-0.568252|y:1.271883|z:1.328133)|Rot(x:48.31111|y:90|z:0),Pos(x:-0.5471184|y:1.290704|z:1.328133)|Rot(x:48.31106|y:90.00007|z:4.878075E-05),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:8.465914|y:87.02586|z:0.1505382),Pos(x:-0.5845706|y:1.238282|z:1.304447)|Rot(x:23.67035|y:87.06895|z:0.1625683),Pos(x:-0.5740117|y:1.26241|z:1.305062)|Rot(x:36.18401|y:70.20013|z:350.0128),Pos(x:-0.5583819|y:1.282918|z:1.305933)|Rot(x:36.184|y:70.20013|z:350.0129),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:8.47278|y:85.04308|z:356.4706),Pos(x:-0.5820528|y:1.222668|z:1.281647)|Rot(x:23.6771|y:85.11489|z:356.4907),Pos(x:-0.574614|y:1.239475|z:1.281153)|Rot(x:37.49718|y:90.4094|z:359.7022),Pos(x:-0.5629277|y:1.254708|z:1.28097)|Rot(x:37.49722|y:90.40936|z:359.7021),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 21:47:10,
M5_3,0.5,0.5,0.5,0.5,0.5,Pos(x:-0.587369|y:1.122002|z:1.353552)|Rot(x:309.1767|y:213.9621|z:28.65179),Pos(x:-0.5532182|y:1.146345|z:1.366566)|Rot(x:316.4568|y:220.8355|z:36.82155),Pos(x:-0.5133055|y:1.174794|z:1.367809)|Rot(x:328.8936|y:236.704|z:54.4911),Pos(x:-0.4934214|y:1.188968|z:1.353112)|Rot(x:328.8935|y:236.704|z:54.49107),Pos(x:-0.5906995|y:1.195834|z:1.355446)|Rot(x:29.44564|y:94.85388|z:359.7153),Pos(x:-0.5677807|y:1.236614|z:1.353266)|Rot(x:85.0008|y:92.15802|z:357.1534),Pos(x:-0.5420222|y:1.238873|z:1.351006)|Rot(x:44.98758|y:275.2417|z:180.3506),Pos(x:-0.52307|y:1.219848|z:1.349432)|Rot(x:44.98755|y:275.2418|z:180.3507),Pos(x:-0.5931811|y:1.196394|z:1.328133)|Rot(x:24.75316|y:90|z:0),Pos(x:-0.571071|y:1.244348|z:1.328133)|Rot(x:73.1649|y:90|z:0),Pos(x:-0.5445395|y:1.252376|z:1.328133)|Rot(x:63.26459|y:270|z:180),Pos(x:-0.5192649|y:1.239645|z:1.328133)|Rot(x:63.26461|y:269.9999|z:179.9999),Pos(x:-0.5914061|y:1.192253|z:1.303969)|Rot(x:24.08579|y:87.07026|z:0.1631031),Pos(x:-0.5724461|y:1.234738|z:1.305072)|Rot(x:62.55426|y:87.29036|z:0.3230294),Pos(x:-0.5491005|y:1.24688|z:1.306326)|Rot(x:74.80075|y:329.4119|z:241.5432),Pos(x:-0.5235371|y:1.243657|z:1.307655)|Rot(x:74.80075|y:329.4119|z:241.5431),Pos(x:-0.5880436|y:1.183715|z:1.283566)|Rot(x:13.41606|y:85.06528|z:356.4748),Pos(x:-0.5787311|y:1.222024|z:1.281935)|Rot(x:36.63224|y:85.19051|z:356.5289),Pos(x:-0.5677259|y:1.236751|z:1.281743)|Rot(x:57.53101|y:93.11518|z:3.197158),Pos(x:-0.5515181|y:1.247042|z:1.281934)|Rot(x:57.53105|y:93.11512|z:3.197098),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-14 21:47:40,
