Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
F2_1,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-10 17:09:50,
F2_1,0.01,0,0.01,0.5,0.5,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:337.1607|y:225.6552|z:352.7812),Pos(x:-0.5793332|y:1.16215|z:1.369317)|Rot(x:351.0187|y:226.4984|z:13.93268),Pos(x:-0.5658179|y:1.209154|z:1.365868)|Rot(x:14.93739|y:245.5603|z:64.02391),Pos(x:-0.558147|y:1.221215|z:1.341212)|Rot(x:14.93737|y:245.5603|z:64.0239),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:4.447855|y:94.97456|z:359.7513),Pos(x:-0.5872989|y:1.242522|z:1.354929)|Rot(x:43.6152|y:94.75763|z:359.6575),Pos(x:-0.569469|y:1.261314|z:1.353289)|Rot(x:78.86403|y:93.73409|z:358.7161),Pos(x:-0.5431774|y:1.266508|z:1.350969)|Rot(x:78.86405|y:93.73376|z:358.7158),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:13.89742|y:90|z:0),Pos(x:-0.5806979|y:1.247654|z:1.328133)|Rot(x:55.74051|y:90|z:0),Pos(x:-0.5577878|y:1.263258|z:1.328133)|Rot(x:86.60073|y:270|z:180),Pos(x:-0.5295376|y:1.26158|z:1.328133)|Rot(x:86.60097|y:269.9992|z:179.9992),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:11.81821|y:87.03485|z:0.1521208),Pos(x:-0.5820941|y:1.237803|z:1.304585)|Rot(x:46.52819|y:87.16076|z:0.2164254),Pos(x:-0.5630042|y:1.255928|z:1.305632)|Rot(x:71.90924|y:38.55127|z:313.0257),Pos(x:-0.5378252|y:1.261394|z:1.306964)|Rot(x:71.90924|y:38.55127|z:313.0257),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.86711|y:85.09088|z:356.4819),Pos(x:-0.5753473|y:1.220983|z:1.282243)|Rot(x:49.87043|y:85.30031|z:356.6046),Pos(x:-0.5612721|y:1.232812|z:1.282308)|Rot(x:77.27957|y:105.2792|z:16.07619),Pos(x:-0.5425107|y:1.236874|z:1.282694)|Rot(x:77.27957|y:105.2791|z:16.07613),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-10 17:10:20,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:344.013|y:221.7049|z:350.4429),Pos(x:-0.5850774|y:1.163629|z:1.367307)|Rot(x:356.0847|y:221.6455|z:9.000566),Pos(x:-0.5771481|y:1.211942|z:1.364681)|Rot(x:19.03325|y:235.4559|z:53.22141),Pos(x:-0.5687878|y:1.228073|z:1.342723)|Rot(x:19.03324|y:235.4559|z:53.22138),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:4.447855|y:94.97456|z:359.7513),Pos(x:-0.5872989|y:1.242522|z:1.354929)|Rot(x:28.28298|y:94.86045|z:359.7184),Pos(x:-0.5750554|y:1.265379|z:1.35376)|Rot(x:49.73447|y:94.70112|z:359.6164),Pos(x:-0.5546135|y:1.282765|z:1.351898)|Rot(x:49.73453|y:94.70103|z:359.6163),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:12.05912|y:90|z:0),Pos(x:-0.5823487|y:1.248034|z:1.328133)|Rot(x:39.10044|y:90|z:0),Pos(x:-0.5648665|y:1.269546|z:1.328133)|Rot(x:63.43763|y:90|z:0),Pos(x:-0.5395536|y:1.282201|z:1.328133)|Rot(x:63.4376|y:90.00011|z:9.928207E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:4.429776|y:87.01523|z:0.1493427),Pos(x:-0.5880227|y:1.23865|z:1.304277)|Rot(x:16.36025|y:87.04741|z:0.1551808),Pos(x:-0.5806158|y:1.263928|z:1.304731)|Rot(x:26.31959|y:71.88941|z:353.3076),Pos(x:-0.5688828|y:1.286896|z:1.305405)|Rot(x:26.31958|y:71.8894|z:353.3076),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:4.436671|y:85.02538|z:356.4686),Pos(x:-0.5849975|y:1.22298|z:1.281409)|Rot(x:16.36707|y:85.07897|z:356.4783),Pos(x:-0.5797485|y:1.240588|z:1.280727)|Rot(x:27.28074|y:89.78593|z:358.6257),Pos(x:-0.570949|y:1.257647|z:1.280299)|Rot(x:27.28077|y:89.7859|z:358.6256),No,,,2024-10-10 17:10:50,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:339.9673|y:221.2207|z:341.3618),Pos(x:-0.5887322|y:1.161093|z:1.373521)|Rot(x:343.9941|y:220.0645|z:348.0874),Pos(x:-0.5879635|y:1.207207|z:1.390159)|Rot(x:353.3355|y:219.2888|z:2.59368),Pos(x:-0.5848731|y:1.235486|z:1.3919)|Rot(x:353.3356|y:219.2889|z:2.59367),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:4.093816|y:94.97612|z:359.7514),Pos(x:-0.5875863|y:1.242544|z:1.354954)|Rot(x:11.42075|y:94.94377|z:359.747),Pos(x:-0.5824758|y:1.267986|z:1.354397)|Rot(x:18.01499|y:94.91322|z:359.7393),Pos(x:-0.5741977|y:1.293567|z:1.353562)|Rot(x:18.01504|y:94.91316|z:359.7393),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:5.544841|y:90|z:0),Pos(x:-0.5882786|y:1.248953|z:1.328133)|Rot(x:17.17685|y:90|z:0),Pos(x:-0.5800924|y:1.275436|z:1.328133)|Rot(x:27.64567|y:90|z:0),Pos(x:-0.5669611|y:1.300505|z:1.328133)|Rot(x:27.64563|y:90.00005|z:2.69866E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:1.006167|y:87.0063|z:0.1489171),Pos(x:-0.5907961|y:1.238782|z:1.304132)|Rot(x:6.419858|y:87.02045|z:0.1498312),Pos(x:-0.587858|y:1.264961|z:1.304354)|Rot(x:11.00794|y:73.19008|z:357.4622),Pos(x:-0.5828164|y:1.290262|z:1.304684)|Rot(x:11.00794|y:73.19008|z:357.4622),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:1.013075|y:85.01052|z:356.4679),Pos(x:-0.5873382|y:1.223092|z:1.281205)|Rot(x:6.426722|y:85.03407|z:356.4694),Pos(x:-0.5851938|y:1.241328|z:1.280254)|Rot(x:11.52382|y:89.27516|z:357.308),Pos(x:-0.5813513|y:1.26012|z:1.279401)|Rot(x:11.52386|y:89.27515|z:357.308),No,,,2024-10-10 17:11:20,
F2_1,0.08,0,0,0,0.01,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:328.5194|y:231.8547|z:3.111483),Pos(x:-0.5680892|y:1.159395|z:1.365821)|Rot(x:337.5228|y:233.5817|z:16.30981),Pos(x:-0.5454376|y:1.202877|z:1.365421)|Rot(x:353.8878|y:243.1688|z:43.13969),Pos(x:-0.5346657|y:1.223555|z:1.349031)|Rot(x:353.8878|y:243.1689|z:43.13969),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:2.525909|y:94.98293|z:359.7518),Pos(x:-0.5888609|y:1.242618|z:1.355065)|Rot(x:26.30096|y:94.87132|z:359.7234),Pos(x:-0.5774124|y:1.265887|z:1.353963)|Rot(x:47.69838|y:94.72137|z:359.6316),Pos(x:-0.5575991|y:1.283991|z:1.352154)|Rot(x:47.69844|y:94.72128|z:359.6315),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:12.68127|y:90|z:0),Pos(x:-0.5817887|y:1.247912|z:1.328133)|Rot(x:42.43822|y:90|z:0),Pos(x:-0.5630836|y:1.268369|z:1.328133)|Rot(x:69.21947|y:90|z:0),Pos(x:-0.5366247|y:1.278409|z:1.328133)|Rot(x:69.21941|y:90.00014|z:0.0001347594),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:8.592119|y:87.02619|z:0.1505862),Pos(x:-0.5846691|y:1.238267|z:1.304452)|Rot(x:29.28346|y:87.08719|z:0.1707079),Pos(x:-0.571804|y:1.261245|z:1.305185)|Rot(x:46.2112|y:67.32824|z:345.629),Pos(x:-0.5526878|y:1.27854|z:1.306231)|Rot(x:46.2112|y:67.32825|z:345.629),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:8.598995|y:85.04364|z:356.4707),Pos(x:-0.582167|y:1.222655|z:1.281655)|Rot(x:29.2902|y:85.14523|z:356.5042),Pos(x:-0.573126|y:1.238661|z:1.281297)|Rot(x:47.99272|y:91.46582|z:1.184869),Pos(x:-0.5588568|y:1.251508|z:1.281329)|Rot(x:47.99277|y:91.46577|z:1.184832),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-10 17:11:50,
F2_1,0,0,0,0,0.01,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:343.1772|y:220.6542|z:345.856),Pos(x:-0.5876808|y:1.16276|z:1.369892)|Rot(x:351.2017|y:219.5244|z:358.4961),Pos(x:-0.5839022|y:1.211196|z:1.376494)|Rot(x:8.856894|y:223.4308|z:26.56203),Pos(x:-0.5773456|y:1.236384|z:1.364882)|Rot(x:8.856888|y:223.4308|z:26.56203),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:2.728224|y:94.98204|z:359.7518),Pos(x:-0.5886963|y:1.24261|z:1.355051)|Rot(x:16.02525|y:94.92265|z:359.742),Pos(x:-0.5815674|y:1.267557|z:1.354319)|Rot(x:27.99254|y:94.86206|z:359.7192),Pos(x:-0.5689985|y:1.29131|z:1.353118)|Rot(x:27.9926|y:94.86201|z:359.7192),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:9.882708|y:90|z:0),Pos(x:-0.5843178|y:1.248416|z:1.328133)|Rot(x:29.72025|y:90|z:0),Pos(x:-0.5705754|y:1.272489|z:1.328133)|Rot(x:47.57405|y:90|z:0),Pos(x:-0.5496858|y:1.291582|z:1.328133)|Rot(x:47.574|y:90.00007|z:4.302801E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:5.541964|y:87.01814|z:0.1495982),Pos(x:-0.587124|y:1.238572|z:1.304324)|Rot(x:18.30433|y:87.05295|z:0.156832),Pos(x:-0.5788649|y:1.263583|z:1.304821)|Rot(x:28.917|y:71.52467|z:352.5059),Pos(x:-0.5660672|y:1.285973|z:1.30555)|Rot(x:28.917|y:71.52467|z:352.5059),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:5.548848|y:85.03024|z:356.469),Pos(x:-0.584239|y:1.222914|z:1.281475)|Rot(x:18.31113|y:85.0882|z:356.4811),Pos(x:-0.5783979|y:1.240336|z:1.280844)|Rot(x:29.96386|y:89.9218|z:358.8849),Pos(x:-0.5688097|y:1.256966|z:1.280483)|Rot(x:29.9639|y:89.92176|z:358.8849),No,,,2024-10-10 17:12:20,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:341.3195|y:223.2325|z:351.1431),Pos(x:-0.582976|y:1.163104|z:1.368308)|Rot(x:349.0635|y:222.8303|z:3.102428),Pos(x:-0.5747154|y:1.211173|z:1.373316)|Rot(x:5.686618|y:227.711|z:29.71845),Pos(x:-0.567023|y:1.235803|z:1.361214)|Rot(x:5.686601|y:227.7111|z:29.71845),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:3.082262|y:94.98051|z:359.7517),Pos(x:-0.5884084|y:1.242596|z:1.355026)|Rot(x:7.863456|y:94.95963|z:359.7497),Pos(x:-0.5848804|y:1.268307|z:1.354606)|Rot(x:12.16653|y:94.9404|z:359.7463),Pos(x:-0.5792425|y:1.294603|z:1.353999)|Rot(x:12.16658|y:94.94033|z:359.7463),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:6.93395|y:90|z:0),Pos(x:-0.5870059|y:1.248814|z:1.328133)|Rot(x:20.25488|y:90|z:0),Pos(x:-0.5774095|y:1.274819|z:1.328133)|Rot(x:32.24371|y:90|z:0),Pos(x:-0.5623109|y:1.298755|z:1.328133)|Rot(x:32.24367|y:90.00005|z:2.624551E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:1.879546|y:87.00858|z:0.1489764),Pos(x:-0.590088|y:1.238764|z:1.304169)|Rot(x:8.450749|y:87.0258|z:0.1505288),Pos(x:-0.5862252|y:1.264822|z:1.304439)|Rot(x:13.9908|y:73.0345|z:356.7067),Pos(x:-0.5798365|y:1.289816|z:1.304839)|Rot(x:13.9908|y:73.0345|z:356.7067),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:1.886459|y:85.0143|z:356.468),Pos(x:-0.5867406|y:1.223077|z:1.281257)|Rot(x:8.457617|y:85.04301|z:356.4706),Pos(x:-0.5839537|y:1.241228|z:1.280362)|Rot(x:14.58783|y:89.34194|z:357.5446),Pos(x:-0.5791133|y:1.259792|z:1.279595)|Rot(x:14.58787|y:89.3419|z:357.5446),No,,,2024-10-10 17:12:50,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:344.5778|y:219.6839|z:345.1917),Pos(x:-0.5889969|y:1.162926|z:1.369407)|Rot(x:354.4327|y:218.4396|z:0.6362233),Pos(x:-0.5856135|y:1.211722|z:1.372794)|Rot(x:15.42375|y:225.3323|z:35.82566),Pos(x:-0.5782572|y:1.233998|z:1.35661)|Rot(x:15.42374|y:225.3323|z:35.82566),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:1.817823|y:94.98599|z:359.7519),Pos(x:-0.589437|y:1.24264|z:1.355115)|Rot(x:20.85879|y:94.89938|z:359.7346),Pos(x:-0.5802391|y:1.266894|z:1.354206)|Rot(x:37.99563|y:94.80016|z:359.6854),Pos(x:-0.5637501|y:1.288093|z:1.352673)|Rot(x:37.99568|y:94.80009|z:359.6853),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:10.74507|y:90|z:0),Pos(x:-0.5835359|y:1.248274|z:1.328133)|Rot(x:34.64054|y:90|z:0),Pos(x:-0.5677794|y:1.27108|z:1.328133)|Rot(x:56.14647|y:90|z:0),Pos(x:-0.5442772|y:1.286845|z:1.328133)|Rot(x:56.14642|y:90.0001|z:7.969559E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:5.296614|y:87.0175|z:0.1495332),Pos(x:-0.5873222|y:1.238591|z:1.304314)|Rot(x:18.67788|y:87.05403|z:0.1571743),Pos(x:-0.5789004|y:1.263547|z:1.30482)|Rot(x:29.81352|y:71.38672|z:352.2197),Pos(x:-0.5657412|y:1.285727|z:1.305566)|Rot(x:29.81351|y:71.38673|z:352.2197),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:5.303515|y:85.02915|z:356.4689),Pos(x:-0.5844063|y:1.222929|z:1.28146)|Rot(x:18.68468|y:85.09|z:356.4817),Pos(x:-0.5784522|y:1.240314|z:1.280839)|Rot(x:30.89094|y:89.97291|z:358.9778),Pos(x:-0.5685962|y:1.256788|z:1.280501)|Rot(x:30.891|y:89.97288|z:358.9778),No,,,2024-10-10 17:13:20,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:341.6267|y:221.2043|z:344.8712),Pos(x:-0.5873894|y:1.16223|z:1.371155)|Rot(x:347.2522|y:220.1106|z:353.9032),Pos(x:-0.5844412|y:1.209782|z:1.382737)|Rot(x:0.0518245|y:220.9463|z:13.53776),Pos(x:-0.5794185|y:1.23749|z:1.378346)|Rot(x:0.05183005|y:220.9464|z:13.53775),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:2.728224|y:94.98204|z:359.7518),Pos(x:-0.5886963|y:1.24261|z:1.355051)|Rot(x:6.482146|y:94.96569|z:359.7505),Pos(x:-0.5857868|y:1.2684|z:1.354684)|Rot(x:9.860673|y:94.95077|z:359.7483),Pos(x:-0.5812076|y:1.294902|z:1.354169)|Rot(x:9.860723|y:94.95071|z:359.7483),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:3.014846|y:90|z:0),Pos(x:-0.5906036|y:1.249127|z:1.328133)|Rot(x:11.09301|y:90|z:0),Pos(x:-0.5852703|y:1.276328|z:1.328133)|Rot(x:18.36336|y:90|z:0),Pos(x:-0.5763546|y:1.303187|z:1.328133)|Rot(x:18.36332|y:90.00005|z:1.439332E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:358.028|y:86.99856|z:0.148981),Pos(x:-0.5932114|y:1.238762|z:1.304006)|Rot(x:359.2636|y:87.00179|z:0.1489079),Pos(x:-0.593553|y:1.265104|z:1.304057)|Rot(x:0.4001861|y:73.42062|z:0.05647669),Pos(x:-0.5933876|y:1.290903|z:1.304132)|Rot(x:0.4001799|y:73.42062|z:0.05648491),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:358.0349|y:84.99763|z:356.468),Pos(x:-0.5893766|y:1.223075|z:1.281026)|Rot(x:359.2706|y:85.00298|z:356.4679),Pos(x:-0.5895107|y:1.241425|z:1.279878)|Rot(x:0.6366225|y:89.14233|z:356.5047),Pos(x:-0.5892803|y:1.260588|z:1.27871)|Rot(x:0.6366597|y:89.14227|z:356.5047),No,,,2024-10-10 17:13:50,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:341.9859|y:223.1018|z:351.7232),Pos(x:-0.5830019|y:1.163326|z:1.367684)|Rot(x:352.5128|y:223.0639|z:7.873958),Pos(x:-0.5737733|y:1.21148|z:1.367721)|Rot(x:13.47617|y:233.4516|z:45.16259),Pos(x:-0.5655006|y:1.231022|z:1.348697)|Rot(x:13.47615|y:233.4517|z:45.16257),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:5.004222|y:94.97215|z:359.7511),Pos(x:-0.5868474|y:1.242485|z:1.35489)|Rot(x:24.0904|y:94.88299|z:359.7284),Pos(x:-0.5763018|y:1.26618|z:1.353865)|Rot(x:41.26793|y:94.77628|z:359.6701),Pos(x:-0.5586339|y:1.286398|z:1.352234)|Rot(x:41.26797|y:94.7762|z:359.6701),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:11.28037|y:90|z:0),Pos(x:-0.5830516|y:1.24818|z:1.328133)|Rot(x:34.41925|y:90|z:0),Pos(x:-0.5673833|y:1.271046|z:1.328133)|Rot(x:55.24424|y:90|z:0),Pos(x:-0.5441323|y:1.287179|z:1.328133)|Rot(x:55.24421|y:90.00008|z:7.188668E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:9.815341|y:87.02945|z:0.151108),Pos(x:-0.5836897|y:1.238108|z:1.304503)|Rot(x:30.34574|y:87.09087|z:0.1725373),Pos(x:-0.5704014|y:1.260843|z:1.305257)|Rot(x:47.07421|y:67.00087|z:345.1754),Pos(x:-0.551011|y:1.277829|z:1.306316)|Rot(x:47.0742|y:67.00089|z:345.1755),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:9.822195|y:85.04906|z:356.4716),Pos(x:-0.5813405|y:1.222521|z:1.281726)|Rot(x:30.35247|y:85.15134|z:356.5073),Pos(x:-0.5720053|y:1.238357|z:1.281394)|Rot(x:48.90421|y:91.58733|z:1.341929),Pos(x:-0.5575331|y:1.250975|z:1.281443)|Rot(x:48.90426|y:91.58729|z:1.341891),No,,,2024-10-10 17:14:20,
F2_1,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:321.0092|y:226.9251|z:13.13605),Pos(x:-0.5610995|y:1.155239|z:1.364638)|Rot(x:330.3477|y:230.9431|z:26.04421),Pos(x:-0.5306119|y:1.193521|z:1.361654)|Rot(x:346.3223|y:244.9875|z:52.92227),Pos(x:-0.5173161|y:1.210217|z:1.342766)|Rot(x:346.3223|y:244.9876|z:52.92226),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:29.47514|y:94.85372|z:359.7152),Pos(x:-0.5679595|y:1.236602|z:1.353265)|Rot(x:75.63161|y:94.02587|z:359.0008),Pos(x:-0.5429131|y:1.243042|z:1.351048)|Rot(x:62.82282|y:275.4768|z:180.5429),Pos(x:-0.5190688|y:1.230756|z:1.349018)|Rot(x:62.82278|y:275.4769|z:180.543),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:29.46489|y:90|z:0),Pos(x:-0.5674065|y:1.24237|z:1.328133)|Rot(x:75.62356|y:90|z:0),Pos(x:-0.5405549|y:1.249252|z:1.328133)|Rot(x:62.83371|y:270|z:180),Pos(x:-0.5153768|y:1.236331|z:1.328133)|Rot(x:62.83374|y:269.9999|z:179.9999),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:24.09431|y:87.07027|z:0.1631037),Pos(x:-0.5726395|y:1.234735|z:1.305072)|Rot(x:62.57496|y:87.29063|z:0.3232727),Pos(x:-0.5492895|y:1.246868|z:1.306326)|Rot(x:74.78606|y:329.3089|z:241.4363),Pos(x:-0.523728|y:1.243631|z:1.307656)|Rot(x:74.78605|y:329.309|z:241.4364),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.72331|y:85.09019|z:356.4817),Pos(x:-0.5754405|y:1.221014|z:1.282235)|Rot(x:49.5212|y:85.29668|z:356.6019),Pos(x:-0.5614374|y:1.232929|z:1.282294)|Rot(x:76.77724|y:104.4884|z:15.2671),Pos(x:-0.5427146|y:1.237166|z:1.282678)|Rot(x:76.77732|y:104.4883|z:15.26697),Yes,0,StressBall (UnityEngine.GameObject),2024-10-10 17:14:50,
