Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
F2_3,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-10 17:33:30,
F2_3,0.19,0,0,0,0.01,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:331.7042|y:233.5423|z:358.648),Pos(x:-0.5714477|y:1.160656|z:1.366751)|Rot(x:340.191|y:234.3546|z:11.35159),Pos(x:-0.5525853|y:1.205882|z:1.368402)|Rot(x:356.0758|y:241.5713|z:36.78152),Pos(x:-0.5430875|y:1.228655|z:1.354139)|Rot(x:356.0758|y:241.5713|z:36.78151),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:9.202143|y:94.95369|z:359.7488),Pos(x:-0.5834561|y:1.242061|z:1.354595)|Rot(x:39.4596|y:94.78976|z:359.6788),Pos(x:-0.5670303|y:1.2621|z:1.353073)|Rot(x:66.69082|y:94.41833|z:359.3733),Pos(x:-0.5424232|y:1.272744|z:1.350876)|Rot(x:66.69086|y:94.41815|z:359.3732),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:13.78533|y:90|z:0),Pos(x:-0.5807981|y:1.247679|z:1.328133)|Rot(x:44.2591|y:90|z:0),Pos(x:-0.5614526|y:1.267531|z:1.328133)|Rot(x:71.68551|y:90|z:0),Pos(x:-0.5345861|y:1.276424|z:1.328133)|Rot(x:71.68549|y:90.00014|z:0.0001249821),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:7.603512|y:87.02357|z:0.1502139),Pos(x:-0.585463|y:1.23838|z:1.304411)|Rot(x:25.4717|y:87.07462|z:0.164928),Pos(x:-0.5741519|y:1.262164|z:1.305064)|Rot(x:40.19337|y:69.22902|z:348.4255),Pos(x:-0.5570644|y:1.281471|z:1.306009)|Rot(x:40.19337|y:69.22902|z:348.4255),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:7.610383|y:85.03927|z:356.4701),Pos(x:-0.5828371|y:1.222751|z:1.281596)|Rot(x:25.47846|y:85.1243|z:356.4946),Pos(x:-0.5748757|y:1.239318|z:1.281147)|Rot(x:41.67604|y:90.76541|z:0.2319628),Pos(x:-0.5621095|y:1.253659|z:1.281054)|Rot(x:41.67607|y:90.76535|z:0.2319057),Yes,1,StressBall (UnityEngine.GameObject),2024-10-10 17:34:00,
F2_3,0,0,0,0,0.5,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:335.3557|y:225.6583|z:349.6293),Pos(x:-0.5802123|y:1.161262|z:1.371794)|Rot(x:342.3777|y:225.0173|z:0.6309134),Pos(x:-0.5693322|y:1.207988|z:1.381905)|Rot(x:357.7696|y:228.4725|z:24.38646),Pos(x:-0.5607745|y:1.233926|z:1.373765)|Rot(x:357.7696|y:228.4725|z:24.38644),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:1.008588|y:94.98949|z:359.752),Pos(x:-0.5900957|y:1.242656|z:1.355173)|Rot(x:16.82362|y:94.91888|z:359.741),Pos(x:-0.5826212|y:1.267501|z:1.354412)|Rot(x:31.05715|y:94.84454|z:359.7105),Pos(x:-0.5688049|y:1.290545|z:1.353104)|Rot(x:31.05718|y:94.84448|z:359.7105),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:11.07026|y:90|z:0),Pos(x:-0.5832416|y:1.248217|z:1.328133)|Rot(x:34.78614|y:90|z:0),Pos(x:-0.5674272|y:1.270983|z:1.328133)|Rot(x:56.13046|y:90|z:0),Pos(x:-0.5439294|y:1.286755|z:1.328133)|Rot(x:56.1304|y:90.0001|z:7.96624E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:10.0877|y:87.03019|z:0.1512393),Pos(x:-0.5834721|y:1.23807|z:1.304514)|Rot(x:31.93231|y:87.0965|z:0.1754503),Pos(x:-0.5695602|y:1.260428|z:1.3053)|Rot(x:49.66759|y:65.91425|z:343.7125),Pos(x:-0.5493728|y:1.276456|z:1.306399)|Rot(x:49.66759|y:65.91428|z:343.7125),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:10.09455|y:85.05029|z:356.4718),Pos(x:-0.5811568|y:1.222489|z:1.281742)|Rot(x:31.93902|y:85.16071|z:356.5121),Pos(x:-0.5713885|y:1.238062|z:1.281447)|Rot(x:51.65419|y:91.99316|z:1.853814),Pos(x:-0.5563257|y:1.249968|z:1.281544)|Rot(x:51.65422|y:91.99307|z:1.853733),No,,,2024-10-10 17:34:30,
F2_3,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:337.0666|y:224.5286|z:348.4451),Pos(x:-0.5820833|y:1.161623|z:1.371671)|Rot(x:342.7067|y:223.7821|z:357.3795),Pos(x:-0.5736277|y:1.208388|z:1.383734)|Rot(x:355.3499|y:225.3652|z:16.66543),Pos(x:-0.5663102|y:1.235601|z:1.379473)|Rot(x:355.3499|y:225.3652|z:16.66541),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:5.965189|y:94.96796|z:359.7507),Pos(x:-0.5860685|y:1.24241|z:1.354822)|Rot(x:17.31741|y:94.91654|z:359.7403),Pos(x:-0.5783809|y:1.267189|z:1.354043)|Rot(x:27.53439|y:94.8646|z:359.7204),Pos(x:-0.5660017|y:1.291042|z:1.352857)|Rot(x:27.53443|y:94.86452|z:359.7203),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:10.35576|y:90|z:0),Pos(x:-0.5838886|y:1.24834|z:1.328133)|Rot(x:28.83643|y:90|z:0),Pos(x:-0.5705191|y:1.272622|z:1.328133)|Rot(x:45.46906|y:90|z:0),Pos(x:-0.5503449|y:1.292469|z:1.328133)|Rot(x:45.469|y:90.00007|z:4.869698E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:3.164594|y:87.01192|z:0.1491206),Pos(x:-0.5890467|y:1.238718|z:1.304224)|Rot(x:11.6521|y:87.03439|z:0.1520209),Pos(x:-0.5837367|y:1.26452|z:1.304569)|Rot(x:18.76776|y:72.6934|z:355.4528),Pos(x:-0.5752283|y:1.288871|z:1.305078)|Rot(x:18.76776|y:72.6934|z:355.4528),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:3.171485|y:85.01988|z:356.4682),Pos(x:-0.5858617|y:1.223038|z:1.281333)|Rot(x:11.65894|y:85.0573|z:356.4731),Pos(x:-0.5820695|y:1.24101|z:1.280526)|Rot(x:19.49928|y:89.47932|z:357.9401),Pos(x:-0.5756588|y:1.259098|z:1.279894)|Rot(x:19.49932|y:89.47927|z:357.9401),No,,,2024-10-10 17:35:00,
F2_3,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:344.2551|y:222.3998|z:352.7917),Pos(x:-0.5836664|y:1.163932|z:1.365997)|Rot(x:355.1053|y:222.6105|z:9.401214),Pos(x:-0.5749778|y:1.212127|z:1.363613)|Rot(x:16.23694|y:234.2478|z:48.48653),Pos(x:-0.5667952|y:1.230263|z:1.343208)|Rot(x:16.23692|y:234.2479|z:48.48652),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:10.87121|y:94.94625|z:359.7475),Pos(x:-0.5821179|y:1.241823|z:1.354479)|Rot(x:33.75653|y:94.82814|z:359.7018),Pos(x:-0.5677578|y:1.263403|z:1.353131)|Rot(x:54.35316|y:94.64812|z:359.5745),Pos(x:-0.5459869|y:1.279079|z:1.35116)|Rot(x:54.3532|y:94.648|z:359.5745),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:12.63433|y:90|z:0),Pos(x:-0.5818309|y:1.247921|z:1.328133)|Rot(x:36.14758|y:90|z:0),Pos(x:-0.56548|y:1.270305|z:1.328133)|Rot(x:57.30952|y:90|z:0),Pos(x:-0.5416628|y:1.28559|z:1.328133)|Rot(x:57.30946|y:90.00009|z:6.955365E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:5.944499|y:87.0192|z:0.1496997),Pos(x:-0.5867991|y:1.238539|z:1.304341)|Rot(x:19.02222|y:87.05504|z:0.157499),Pos(x:-0.5782278|y:1.263445|z:1.304855)|Rot(x:29.88204|y:71.37593|z:352.1976),Pos(x:-0.5650411|y:1.285608|z:1.305602)|Rot(x:29.88203|y:71.37593|z:352.1976),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:5.951388|y:85.03199|z:356.4692),Pos(x:-0.5839648|y:1.222886|z:1.281498)|Rot(x:19.02902|y:85.09167|z:356.4822),Pos(x:-0.5779068|y:1.240234|z:1.280886)|Rot(x:30.96184|y:89.97691|z:358.985),Pos(x:-0.5680304|y:1.256696|z:1.28055)|Rot(x:30.96189|y:89.97687|z:358.985),No,,,2024-10-10 17:35:30,
F2_3,0.02,0,0,0,0.01,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:328.1823|y:230.4165|z:356.0229),Pos(x:-0.5717101|y:1.159225|z:1.370616)|Rot(x:336.261|y:230.7553|z:8.229918),Pos(x:-0.5521412|y:1.203644|z:1.377539)|Rot(x:353.0907|y:237.5362|z:34.42585),Pos(x:-0.5411067|y:1.226982|z:1.365463)|Rot(x:353.0907|y:237.5362|z:34.42583),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:4.549009|y:94.97414|z:359.7513),Pos(x:-0.5872167|y:1.242516|z:1.354922)|Rot(x:24.26841|y:94.88208|z:359.728),Pos(x:-0.5765979|y:1.266178|z:1.353891)|Rot(x:42.01578|y:94.77048|z:359.6663),Pos(x:-0.5586684|y:1.286163|z:1.352238)|Rot(x:42.01583|y:94.77041|z:359.6662),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:9.518334|y:90|z:0),Pos(x:-0.5846488|y:1.248473|z:1.328133)|Rot(x:29.93313|y:90|z:0),Pos(x:-0.5708171|y:1.272495|z:1.328133)|Rot(x:48.30643|y:90|z:0),Pos(x:-0.5496851|y:1.291318|z:1.328133)|Rot(x:48.3064|y:90.00007|z:4.877629E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:7.478045|y:87.02325|z:0.1501756),Pos(x:-0.5855638|y:1.238394|z:1.304405)|Rot(x:24.21201|y:87.07065|z:0.1632586),Pos(x:-0.5747777|y:1.26242|z:1.305032)|Rot(x:38.01836|y:69.78053|z:349.3091),Pos(x:-0.558471|y:1.282393|z:1.305938)|Rot(x:38.01835|y:69.78056|z:349.3092),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:7.48492|y:85.03873|z:356.47),Pos(x:-0.5829222|y:1.222762|z:1.281589)|Rot(x:24.21877|y:85.11765|z:356.4918),Pos(x:-0.5753255|y:1.239499|z:1.281109)|Rot(x:39.40669|y:90.56319|z:359.9361),Pos(x:-0.5631378|y:1.254334|z:1.280968)|Rot(x:39.40672|y:90.56313|z:359.9361),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-10 17:36:00,
F2_3,0.11,0,0.04,0.06,0.09,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:321.8943|y:228.3391|z:8.047518),Pos(x:-0.5634369|y:1.156214|z:1.366795)|Rot(x:330.1385|y:230.789|z:19.66497),Pos(x:-0.5351942|y:1.196255|z:1.368544)|Rot(x:344.9777|y:240.4655|z:42.75354),Pos(x:-0.5209377|y:1.216467|z:1.354385)|Rot(x:344.9776|y:240.4656|z:42.75352),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:29.47669|y:94.85371|z:359.7152),Pos(x:-0.5679584|y:1.236601|z:1.353265)|Rot(x:75.63541|y:94.0256|z:359.0005),Pos(x:-0.5429115|y:1.24304|z:1.351048)|Rot(x:62.81707|y:275.4767|z:180.5428),Pos(x:-0.5190686|y:1.230752|z:1.349018)|Rot(x:62.81699|y:275.4768|z:180.5429),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:29.46531|y:90|z:0),Pos(x:-0.5674061|y:1.24237|z:1.328133)|Rot(x:75.62455|y:90|z:0),Pos(x:-0.5405545|y:1.249252|z:1.328133)|Rot(x:62.83221|y:270|z:180),Pos(x:-0.5153767|y:1.23633|z:1.328133)|Rot(x:62.83224|y:269.9999|z:179.9999),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:24.08597|y:87.07026|z:0.1630921),Pos(x:-0.5726457|y:1.234738|z:1.305072)|Rot(x:62.55472|y:87.29037|z:0.3230341),Pos(x:-0.5493|y:1.24688|z:1.306326)|Rot(x:74.80045|y:329.4097|z:241.5409),Pos(x:-0.5237367|y:1.243656|z:1.307655)|Rot(x:74.80045|y:329.4097|z:241.5409),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.71722|y:85.09016|z:356.4817),Pos(x:-0.5754445|y:1.221016|z:1.282235)|Rot(x:49.50644|y:85.29653|z:356.6017),Pos(x:-0.5614444|y:1.232934|z:1.282293)|Rot(x:76.75596|y:104.4564|z:15.23424),Pos(x:-0.5427232|y:1.237178|z:1.282677)|Rot(x:76.75606|y:104.4563|z:15.23414),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-10 17:36:30,
F2_3,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:321.0131|y:233.5157|z:356.2088),Pos(x:-0.5671315|y:1.156059|z:1.372278)|Rot(x:326.1858|y:233.5326|z:4.093895),Pos(x:-0.5431643|y:1.196692|z:1.385639)|Rot(x:337.5217|y:236.3389|z:20.57656),Pos(x:-0.5291214|y:1.221346|z:1.382956)|Rot(x:337.5217|y:236.3389|z:20.57654),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:5.408837|y:94.97039|z:359.7509),Pos(x:-0.5865193|y:1.242455|z:1.354861)|Rot(x:15.44944|y:94.92534|z:359.7427),Pos(x:-0.5796405|y:1.267473|z:1.354151)|Rot(x:24.48598|y:94.88094|z:359.7275),Pos(x:-0.5685427|y:1.291953|z:1.353075)|Rot(x:24.48603|y:94.88087|z:359.7275),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:7.567066|y:90|z:0),Pos(x:-0.5864272|y:1.24874|z:1.328133)|Rot(x:22.08654|y:90|z:0),Pos(x:-0.5760044|y:1.274425|z:1.328133)|Rot(x:35.15407|y:90|z:0),Pos(x:-0.5597098|y:1.297564|z:1.328133)|Rot(x:35.15402|y:90.00006|z:2.923856E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:5.264375|y:87.01741|z:0.1495224),Pos(x:-0.5873482|y:1.238593|z:1.304312)|Rot(x:16.61639|y:87.04814|z:0.1553854),Pos(x:-0.5798284|y:1.263837|z:1.304772)|Rot(x:26.06423|y:71.9226|z:353.3844),Pos(x:-0.5682015|y:1.286859|z:1.30544)|Rot(x:26.06423|y:71.9226|z:353.3844),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:5.271255|y:85.02901|z:356.4689),Pos(x:-0.5844283|y:1.222932|z:1.281458)|Rot(x:16.62321|y:85.08015|z:356.4787),Pos(x:-0.5791008|y:1.240516|z:1.280783)|Rot(x:27.01716|y:89.77351|z:358.601),Pos(x:-0.5703799|y:1.257616|z:1.280349)|Rot(x:27.0172|y:89.77348|z:358.6009),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-10 17:37:00,
F2_3,0,0,0,0,0.5,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:340.6506|y:223.6147|z:351.3507),Pos(x:-0.5824278|y:1.162962|z:1.368521)|Rot(x:352.2738|y:223.6706|z:9.185409),Pos(x:-0.5722735|y:1.210924|z:1.367824)|Rot(x:14.65242|y:236.4475|z:50.69223),Pos(x:-0.5638913|y:1.228391|z:1.346922)|Rot(x:14.6524|y:236.4475|z:50.69222),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:7.533094|y:94.96107|z:359.7499),Pos(x:-0.5848007|y:1.242259|z:1.354712)|Rot(x:38.37851|y:94.79749|z:359.6837),Pos(x:-0.5687545|y:1.262606|z:1.353221)|Rot(x:66.13894|y:94.43327|z:359.387),Pos(x:-0.5442509|y:1.273487|z:1.351033)|Rot(x:66.13899|y:94.43314|z:359.3869),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:15.28601|y:90|z:0),Pos(x:-0.5794594|y:1.247332|z:1.328133)|Rot(x:50.97936|y:90|z:0),Pos(x:-0.5579236|y:1.264784|z:1.328133)|Rot(x:83.1034|y:90|z:0),Pos(x:-0.5298283|y:1.268182|z:1.328133)|Rot(x:83.10329|y:90.00048|z:0.0004692661),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:10.10347|y:87.03022|z:0.1512385),Pos(x:-0.5834595|y:1.238068|z:1.304515)|Rot(x:34.03781|y:87.10427|z:0.1796777),Pos(x:-0.5687366|y:1.259898|z:1.305342)|Rot(x:53.36364|y:64.0434|z:341.3106),Pos(x:-0.5474851|y:1.274482|z:1.306492)|Rot(x:53.36363|y:64.0434|z:341.3106),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:10.11032|y:85.05035|z:356.4718),Pos(x:-0.5811462|y:1.222487|z:1.281743)|Rot(x:34.04449|y:85.17368|z:356.5192),Pos(x:-0.5708144|y:1.237693|z:1.281495)|Rot(x:55.60785|y:92.70237|z:2.712651),Pos(x:-0.5549633|y:1.248526|z:1.281657)|Rot(x:55.60787|y:92.70229|z:2.712576),No,,,2024-10-10 17:37:30,
F2_3,0,0,0,0.01,1,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:341.3188|y:221.4013|z:344.9753),Pos(x:-0.5871238|y:1.162178|z:1.37127)|Rot(x:351.0024|y:220.1095|z:0.2453828),Pos(x:-0.5820232|y:1.210604|z:1.376999)|Rot(x:11.75334|y:226.5402|z:34.39353),Pos(x:-0.5744268|y:1.233629|z:1.362019)|Rot(x:11.75332|y:226.5402|z:34.39353),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:8.898678|y:94.95503|z:359.749),Pos(x:-0.5837001|y:1.2421|z:1.354616)|Rot(x:47.88506|y:94.71956|z:359.6302),Pos(x:-0.5645255|y:1.259506|z:1.352865)|Rot(x:82.96954|y:92.98283|z:357.9738),Pos(x:-0.53793|y:1.262796|z:1.350527)|Rot(x:82.96954|y:92.98241|z:357.9733),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:13.82139|y:90|z:0),Pos(x:-0.5807659|y:1.247671|z:1.328133)|Rot(x:50.23681|y:90|z:0),Pos(x:-0.559458|y:1.265401|z:1.328133)|Rot(x:83.01068|y:90|z:0),Pos(x:-0.5313683|y:1.268844|z:1.328133)|Rot(x:83.01062|y:90.00043|z:0.0004350075),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:11.42173|y:87.03378|z:0.151904),Pos(x:-0.5824091|y:1.237868|z:1.304569)|Rot(x:41.25265|y:87.13429|z:0.1980557),Pos(x:-0.5650645|y:1.257674|z:1.305528)|Rot(x:64.48792|y:54.32903|z:329.9937),Pos(x:-0.5411602|y:1.267296|z:1.306805)|Rot(x:64.48792|y:54.32903|z:329.9937),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:11.42858|y:85.05627|z:356.4729),Pos(x:-0.5802596|y:1.222317|z:1.28182)|Rot(x:41.25925|y:85.22367|z:356.5497),Pos(x:-0.5681064|y:1.236114|z:1.281725)|Rot(x:67.9593|y:96.70414|z:7.165857),Pos(x:-0.5502897|y:1.243263|z:1.282042)|Rot(x:67.95934|y:96.70403|z:7.16574),Yes,1,StressBall (UnityEngine.GameObject),2024-10-10 17:38:00,
F2_3,0,0,0,0,0.3,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:346.6074|y:219.932|z:349.0703),Pos(x:-0.587543|y:1.163944|z:1.366554)|Rot(x:358.0455|y:219.5064|z:6.698634),Pos(x:-0.5820738|y:1.212611|z:1.364197)|Rot(x:20.55817|y:231.371|z:48.72987),Pos(x:-0.5738583|y:1.230213|z:1.343342)|Rot(x:20.55814|y:231.371|z:48.72988),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:4.801896|y:94.97305|z:359.7512),Pos(x:-0.5870115|y:1.242499|z:1.354904)|Rot(x:23.66195|y:94.88522|z:359.7293),Pos(x:-0.5766428|y:1.266273|z:1.353895)|Rot(x:40.63595|y:94.78107|z:359.6732),Pos(x:-0.5591981|y:1.286686|z:1.352282)|Rot(x:40.63599|y:94.78099|z:359.6732),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:12.36487|y:90|z:0),Pos(x:-0.5820733|y:1.247975|z:1.328133)|Rot(x:37.47318|y:90|z:0),Pos(x:-0.565209|y:1.269974|z:1.328133)|Rot(x:60.07063|y:90|z:0),Pos(x:-0.5406831|y:1.284094|z:1.328133)|Rot(x:60.07061|y:90.00011|z:9.582724E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:9.470464|y:87.02853|z:0.1509514),Pos(x:-0.5839655|y:1.238155|z:1.304488)|Rot(x:29.41202|y:87.08765|z:0.1709302),Pos(x:-0.5710489|y:1.261104|z:1.305224)|Rot(x:45.69656|y:67.51612|z:345.8923),Pos(x:-0.5520982|y:1.278581|z:1.306262)|Rot(x:45.69656|y:67.51611|z:345.8923),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:9.477314|y:85.04753|z:356.4713),Pos(x:-0.5815732|y:1.222561|z:1.281706)|Rot(x:29.41875|y:85.14597|z:356.5046),Pos(x:-0.5724964|y:1.238546|z:1.281352)|Rot(x:47.44991|y:91.39622|z:1.094002),Pos(x:-0.5583498|y:1.251528|z:1.281374)|Rot(x:47.44994|y:91.39617|z:1.093958),No,,,2024-10-10 17:38:30,
