Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
M1_3,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),Yes,0,StressBall (UnityEngine.GameObject),2024-10-11 19:21:52,
M1_3,0.06,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:310.4222|y:238.6532|z:357.7658),Pos(x:-0.5603417|y:1.150453|z:1.372392)|Rot(x:316.6392|y:239.0284|z:6.996696),Pos(x:-0.5286191|y:1.185835|z:1.384465)|Rot(x:330.0252|y:243.885|z:25.54328),Pos(x:-0.5116739|y:1.20811|z:1.379086)|Rot(x:330.0252|y:243.885|z:25.54325),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.2882|y:95.00561|z:359.7518),Pos(x:-0.5935344|y:1.242611|z:1.355438)|Rot(x:6.222524|y:94.96683|z:359.7506),Pos(x:-0.5907414|y:1.268414|z:1.355081)|Rot(x:14.2634|y:94.93082|z:359.7442),Pos(x:-0.5841486|y:1.294484|z:1.354392)|Rot(x:14.26344|y:94.93076|z:359.7441),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:358.5766|y:90|z:0),Pos(x:-0.5951028|y:1.249183|z:1.328133)|Rot(x:0.6514539|y:90|z:0),Pos(x:-0.5947877|y:1.276901|z:1.328133)|Rot(x:2.51879|y:90|z:0),Pos(x:-0.5935439|y:1.305174|z:1.328133)|Rot(x:2.518751|y:90.00005|z:1.068249E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.5903|y:87.00003|z:0.148939),Pos(x:-0.5931658|y:1.238775|z:1.30403)|Rot(x:0.6796125|y:87.00546|z:0.1489026),Pos(x:-0.5928572|y:1.265118|z:1.304115)|Rot(x:2.523365|y:73.41322|z:359.5432),Pos(x:-0.59171|y:1.290892|z:1.304242)|Rot(x:2.523357|y:73.41322|z:359.5432),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.5972|y:85.00006|z:356.4679),Pos(x:-0.5894021|y:1.223086|z:1.28106)|Rot(x:0.6865295|y:85.00911|z:356.4679),Pos(x:-0.5890846|y:1.241436|z:1.279951)|Rot(x:2.815186|y:89.15652|z:356.6625),Pos(x:-0.5881268|y:1.26058|z:1.278847)|Rot(x:2.815224|y:89.15649|z:356.6625),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-11 19:22:22,
M1_3,1,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:314.988|y:222.3011|z:17.06408),Pos(x:-0.558467|y:1.151679|z:1.366839)|Rot(x:322.8291|y:226.5298|z:27.22335),Pos(x:-0.5239186|y:1.18642|z:1.368684)|Rot(x:336.565|y:238.6584|z:47.75549),Pos(x:-0.5064363|y:1.204|z:1.354628)|Rot(x:336.565|y:238.6584|z:47.75546),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.5804|y:95.00433|z:359.7518),Pos(x:-0.5932967|y:1.242622|z:1.355417)|Rot(x:5.444407|y:94.97024|z:359.7509),Pos(x:-0.590853|y:1.26846|z:1.355091)|Rot(x:12.52206|y:94.9388|z:359.746),Pos(x:-0.5850527|y:1.29472|z:1.35447)|Rot(x:12.5221|y:94.93873|z:359.746),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:358.9645|y:90|z:0),Pos(x:-0.5947454|y:1.249191|z:1.328133)|Rot(x:1.607595|y:90|z:0),Pos(x:-0.5939677|y:1.2769|z:1.328133)|Rot(x:3.986371|y:90|z:0),Pos(x:-0.5920004|y:1.305131|z:1.328133)|Rot(x:3.986323|y:90.00005|z:1.497727E-06),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:2.560064|y:87.01035|z:0.1490466),Pos(x:-0.5899466|y:1.238743|z:1.304198)|Rot(x:10.74798|y:87.03197|z:0.1515536),Pos(x:-0.5850439|y:1.264625|z:1.304522)|Rot(x:17.63017|y:72.78542|z:355.7572),Pos(x:-0.5770354|y:1.289146|z:1.305005)|Rot(x:17.63017|y:72.78542|z:355.7572),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:2.566967|y:85.01727|z:356.4681),Pos(x:-0.5866853|y:1.223058|z:1.281297)|Rot(x:10.75482|y:85.05325|z:356.4723),Pos(x:-0.583176|y:1.241087|z:1.280466)|Rot(x:18.32906|y:89.443|z:357.8438),Pos(x:-0.5771356|y:1.2593|z:1.279802)|Rot(x:18.3291|y:89.44295|z:357.8438),Yes,1,StressBall (UnityEngine.GameObject),2024-10-11 19:22:52,
M1_3,0.02,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:325.3864|y:231.7469|z:356.6671),Pos(x:-0.5700052|y:1.15808|z:1.370974)|Rot(x:333.8071|y:232.2561|z:9.310013),Pos(x:-0.5482619|y:1.201496|z:1.377775)|Rot(x:351.1758|y:239.861|z:36.23346),Pos(x:-0.536754|y:1.224212|z:1.364978)|Rot(x:351.1758|y:239.861|z:36.23344),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.4557|y:95.00488|z:359.7518),Pos(x:-0.5933982|y:1.242617|z:1.355426)|Rot(x:11.22938|y:94.94463|z:359.7472),Pos(x:-0.5883723|y:1.268076|z:1.354876)|Rot(x:23.62571|y:94.8854|z:359.7294),Pos(x:-0.577642|y:1.292721|z:1.353831)|Rot(x:23.62576|y:94.88535|z:359.7293),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:0.04502221|y:90|z:0),Pos(x:-0.5937496|y:1.2492|z:1.328133)|Rot(x:4.434953|y:90|z:0),Pos(x:-0.5916061|y:1.276836|z:1.328133)|Rot(x:8.385901|y:90|z:0),Pos(x:-0.5874789|y:1.304834|z:1.328133)|Rot(x:8.385861|y:90.00005|z:1.294501E-06),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:0.900706|y:87.00603|z:0.1489206),Pos(x:-0.5912919|y:1.238784|z:1.304128)|Rot(x:6.676957|y:87.0211|z:0.1499074),Pos(x:-0.5882366|y:1.264949|z:1.304356)|Rot(x:11.57446|y:73.16376|z:357.32),Pos(x:-0.5829379|y:1.290197|z:1.304699)|Rot(x:11.57444|y:73.16376|z:357.32),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:0.9076164|y:85.01006|z:356.4679),Pos(x:-0.5878206|y:1.223093|z:1.281198)|Rot(x:6.683825|y:85.03521|z:356.4696),Pos(x:-0.5855948|y:1.24132|z:1.280255)|Rot(x:12.1056|y:89.2868|z:357.3524),Pos(x:-0.5815619|y:1.260073|z:1.279418)|Rot(x:12.10564|y:89.28677|z:357.3524),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-11 19:23:22,
M1_3,0.62,0,0.18,0.24,0.14,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:307.2255|y:210.8447|z:30.99966),Pos(x:-0.5531955|y:1.144772|z:1.367689)|Rot(x:313.7485|y:217.7164|z:37.83616),Pos(x:-0.5122922|y:1.171548|z:1.371418)|Rot(x:325.0324|y:232.6049|z:52.67574),Pos(x:-0.4906604|y:1.185709|z:1.359427)|Rot(x:325.0324|y:232.6049|z:52.67572),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:29.49131|y:94.85364|z:359.7151),Pos(x:-0.5683583|y:1.236596|z:1.353264)|Rot(x:75.67091|y:94.02307|z:358.998),Pos(x:-0.5433075|y:1.243019|z:1.351047)|Rot(x:62.76273|y:275.4756|z:180.5418),Pos(x:-0.5194761|y:1.230708|z:1.349018)|Rot(x:62.7627|y:275.4757|z:180.5419),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:29.47001|y:90|z:0),Pos(x:-0.5678126|y:1.242367|z:1.328133)|Rot(x:75.636|y:90|z:0),Pos(x:-0.5409596|y:1.249244|z:1.328133)|Rot(x:62.8147|y:270|z:180),Pos(x:-0.5157858|y:1.236315|z:1.328133)|Rot(x:62.81474|y:269.9999|z:179.9999),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:24.11219|y:87.07032|z:0.1631236),Pos(x:-0.5730366|y:1.234729|z:1.305073)|Rot(x:62.61839|y:87.29114|z:0.3237158),Pos(x:-0.5496774|y:1.246845|z:1.306327)|Rot(x:74.7551|y:329.0933|z:241.2127),Pos(x:-0.5241196|y:1.243578|z:1.307656)|Rot(x:74.7551|y:329.0933|z:241.2127),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:18.78333|y:85.09047|z:356.4818),Pos(x:-0.5758119|y:1.221001|z:1.282239)|Rot(x:49.66697|y:85.29818|z:356.603),Pos(x:-0.5617785|y:1.23288|z:1.2823)|Rot(x:76.98726|y:104.811|z:15.59735),Pos(x:-0.5430395|y:1.237044|z:1.282685)|Rot(x:76.9873|y:104.8109|z:15.59722),Yes,1,StressBall (UnityEngine.GameObject),2024-10-11 19:23:52,
M1_3,0.3,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:312.9471|y:220.6969|z:17.24403),Pos(x:-0.5580932|y:1.150575|z:1.368338)|Rot(x:319.8842|y:224.4918|z:26.02616),Pos(x:-0.5228518|y:1.184268|z:1.373512)|Rot(x:332.1811|y:234.6935|z:43.27837),Pos(x:-0.5036578|y:1.202619|z:1.363164)|Rot(x:332.1811|y:234.6936|z:43.27835),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:359.1353|y:94.9976|z:359.752),Pos(x:-0.5920312|y:1.242658|z:1.355306)|Rot(x:12.30414|y:94.93978|z:359.7462),Pos(x:-0.5865304|y:1.268018|z:1.354715)|Rot(x:24.15605|y:94.88265|z:359.7282),Pos(x:-0.5755732|y:1.292562|z:1.353651)|Rot(x:24.15609|y:94.88259|z:359.7282),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:2.150977|y:90|z:0),Pos(x:-0.5918092|y:1.249163|z:1.328133)|Rot(x:9.868972|y:90|z:0),Pos(x:-0.5870582|y:1.276472|z:1.328133)|Rot(x:16.81517|y:90|z:0),Pos(x:-0.5788714|y:1.303562|z:1.328133)|Rot(x:16.81512|y:90.00005|z:1.9622E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:4.99967|y:87.01672|z:0.1494618),Pos(x:-0.5879723|y:1.238612|z:1.304301)|Rot(x:17.56228|y:87.05083|z:0.1561778),Pos(x:-0.5800374|y:1.263729|z:1.304782)|Rot(x:28.02835|y:71.65514|z:352.7846),Pos(x:-0.5676011|y:1.286322|z:1.305492)|Rot(x:28.02833|y:71.65514|z:352.7846),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:5.006557|y:85.02785|z:356.4688),Pos(x:-0.585019|y:1.222948|z:1.281443)|Rot(x:17.56909|y:85.08464|z:356.48),Pos(x:-0.5794031|y:1.240443|z:1.280792)|Rot(x:29.04541|y:89.87334|z:358.7946),Pos(x:-0.5700827|y:1.257225|z:1.280409)|Rot(x:29.04544|y:89.87328|z:358.7946),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-11 19:24:22,
M1_3,0.31,0,0.04,0.11,0.11,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:316.0834|y:223.5589|z:14.97524),Pos(x:-0.559481|y:1.152559|z:1.367055)|Rot(x:323.8958|y:227.2941|z:25.29215),Pos(x:-0.5260783|y:1.188376|z:1.369379)|Rot(x:337.6888|y:238.5475|z:45.92571),Pos(x:-0.5089741|y:1.206716|z:1.355839)|Rot(x:337.6887|y:238.5475|z:45.9257),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:4.001835|y:94.97652|z:359.7514),Pos(x:-0.5880713|y:1.242549|z:1.35496)|Rot(x:50.48796|y:94.69318|z:359.6103),Pos(x:-0.5681286|y:1.259063|z:1.353146)|Rot(x:87.66008|y:281.0734|z:186.0846),Pos(x:-0.5413524|y:1.257971|z:1.350811)|Rot(x:87.66016|y:281.0751|z:186.0863),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:13.39949|y:90|z:0),Pos(x:-0.5815541|y:1.247762|z:1.328133)|Rot(x:61.23064|y:90|z:0),Pos(x:-0.557256|y:1.261103|z:1.328133)|Rot(x:75.72132|y:270|z:180),Pos(x:-0.5298303|y:1.254123|z:1.328133)|Rot(x:75.72141|y:269.9998|z:179.9998),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:24.08522|y:87.07026|z:0.1630986),Pos(x:-0.5730565|y:1.234738|z:1.305072)|Rot(x:62.55288|y:87.29034|z:0.3230106),Pos(x:-0.5497112|y:1.246881|z:1.306325)|Rot(x:74.80172|y:329.4189|z:241.5504),Pos(x:-0.5241477|y:1.243658|z:1.307655)|Rot(x:74.80173|y:329.4189|z:241.5504),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:18.78333|y:85.09047|z:356.4818),Pos(x:-0.5758119|y:1.221001|z:1.282239)|Rot(x:49.66697|y:85.29818|z:356.603),Pos(x:-0.5617785|y:1.23288|z:1.2823)|Rot(x:76.98726|y:104.811|z:15.59735),Pos(x:-0.5430395|y:1.237044|z:1.282685)|Rot(x:76.9873|y:104.8109|z:15.59722),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 19:24:52,
M1_3,0.5,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:339.109|y:225.2|z:354.1887),Pos(x:-0.5800583|y:1.162816|z:1.367684)|Rot(x:350.2832|y:225.7455|z:11.21148),Pos(x:-0.5675917|y:1.21022|z:1.366521)|Rot(x:11.63896|y:238.394|z:50.5533),Pos(x:-0.5591691|y:1.227956|z:1.345862)|Rot(x:11.63893|y:238.3941|z:50.5533),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:358.9743|y:94.99831|z:359.752),Pos(x:-0.5921623|y:1.242656|z:1.355317)|Rot(x:12.4223|y:94.93923|z:359.7461),Pos(x:-0.5866094|y:1.268004|z:1.354722)|Rot(x:24.52547|y:94.88074|z:359.7274),Pos(x:-0.5754948|y:1.292477|z:1.353645)|Rot(x:24.52552|y:94.88067|z:359.7274),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:359.1189|y:90|z:0),Pos(x:-0.5946032|y:1.249194|z:1.328133)|Rot(x:2.025124|y:90|z:0),Pos(x:-0.5936236|y:1.276896|z:1.328133)|Rot(x:4.640739|y:90|z:0),Pos(x:-0.5913339|y:1.305103|z:1.328133)|Rot(x:4.640698|y:90.00006|z:9.636545E-06),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.6851|y:87.00028|z:0.1489366),Pos(x:-0.5930889|y:1.238777|z:1.304034)|Rot(x:0.9272377|y:87.0061|z:0.1489165),Pos(x:-0.5926667|y:1.265118|z:1.304124)|Rot(x:2.897772|y:73.40993|z:359.4526),Pos(x:-0.5913464|y:1.290884|z:1.304261)|Rot(x:2.897768|y:73.40993|z:359.4526),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.692|y:85.00048|z:356.4679),Pos(x:-0.5893373|y:1.223088|z:1.281066)|Rot(x:0.9341572|y:85.01019|z:356.4679),Pos(x:-0.5889407|y:1.241437|z:1.279963)|Rot(x:3.199373|y:89.15966|z:356.6905),Pos(x:-0.5878548|y:1.260575|z:1.278871)|Rot(x:3.199413|y:89.15961|z:356.6905),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-11 19:25:22,
M1_3,0.6,0,0.12,0.21,0.22,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:310.0084|y:217.266|z:20.36055),Pos(x:-0.5567269|y:1.148469|z:1.369396)|Rot(x:316.1713|y:221.287|z:27.72451),Pos(x:-0.5197557|y:1.179779|z:1.37693)|Rot(x:327.0521|y:230.9305|z:42.0573),Pos(x:-0.4987879|y:1.197536|z:1.369361)|Rot(x:327.0521|y:230.9305|z:42.05729),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:3.359326|y:94.97931|z:359.7516),Pos(x:-0.5885934|y:1.242583|z:1.355006)|Rot(x:53.56804|y:94.65794|z:359.5825),Pos(x:-0.5677951|y:1.257997|z:1.353122)|Rot(x:81.23935|y:276.6031|z:181.6282),Pos(x:-0.541308|y:1.253901|z:1.350825)|Rot(x:81.23927|y:276.6035|z:181.6286),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:13.09575|y:90|z:0),Pos(x:-0.5818266|y:1.247826|z:1.328133)|Rot(x:65.33766|y:90|z:0),Pos(x:-0.5566355|y:1.259393|z:1.328133)|Rot(x:67.64459|y:270|z:180),Pos(x:-0.5304624|y:1.248629|z:1.328133)|Rot(x:67.64465|y:269.9999|z:179.9999),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:24.08522|y:87.07026|z:0.1630986),Pos(x:-0.5730565|y:1.234738|z:1.305072)|Rot(x:62.55288|y:87.29034|z:0.3230106),Pos(x:-0.5497112|y:1.246881|z:1.306325)|Rot(x:74.80172|y:329.4189|z:241.5504),Pos(x:-0.5241477|y:1.243658|z:1.307655)|Rot(x:74.80173|y:329.4189|z:241.5504),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:18.75541|y:85.09035|z:356.4818),Pos(x:-0.57583|y:1.221007|z:1.282237)|Rot(x:49.59914|y:85.29749|z:356.6025),Pos(x:-0.5618107|y:1.232903|z:1.282297)|Rot(x:76.88962|y:104.6597|z:15.44242),Pos(x:-0.5430791|y:1.237101|z:1.282681)|Rot(x:76.88964|y:104.6596|z:15.44232),Yes,1,StressBall (UnityEngine.GameObject),2024-10-11 19:25:52,
M1_3,0.1,0,0,0,0.1,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:318.3094|y:226.7451|z:7.228111),Pos(x:-0.5630912|y:1.154532|z:1.369383)|Rot(x:324.9203|y:228.5118|z:16.44841),Pos(x:-0.5336499|y:1.193014|z:1.376886)|Rot(x:336.9349|y:234.9255|z:33.70271),Pos(x:-0.5169602|y:1.214828|z:1.369282)|Rot(x:336.9348|y:234.9255|z:33.70269),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:1.337652|y:94.98808|z:359.752),Pos(x:-0.5902381|y:1.242651|z:1.355149)|Rot(x:32.27101|y:94.8373|z:359.7068),Pos(x:-0.5764403|y:1.264597|z:1.353848)|Rot(x:60.11073|y:94.56247|z:359.5024),Pos(x:-0.5532116|y:1.278001|z:1.35176)|Rot(x:60.11077|y:94.56235|z:359.5023),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:8.976853|y:90|z:0),Pos(x:-0.5855516|y:1.248553|z:1.328133)|Rot(x:33.43489|y:90|z:0),Pos(x:-0.5702785|y:1.271685|z:1.328133)|Rot(x:55.44714|y:90|z:0),Pos(x:-0.5469705|y:1.287736|z:1.328133)|Rot(x:55.44709|y:90.00009|z:7.827715E-05),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:8.34093|y:87.02553|z:0.1504832),Pos(x:-0.5852809|y:1.238297|z:1.304441)|Rot(x:31.10862|y:87.09355|z:0.1739102),Pos(x:-0.5716914|y:1.260853|z:1.305211)|Rot(x:49.67418|y:65.91127|z:343.7086),Pos(x:-0.551502|y:1.276878|z:1.30631)|Rot(x:49.67419|y:65.91129|z:343.7086),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:8.347791|y:85.04252|z:356.4705),Pos(x:-0.5827474|y:1.222681|z:1.28164)|Rot(x:31.11534|y:85.1558|z:356.5095),Pos(x:-0.5732031|y:1.238393|z:1.281325)|Rot(x:51.66123|y:91.99426|z:1.855184),Pos(x:-0.5581388|y:1.250296|z:1.281423)|Rot(x:51.66129|y:91.99421|z:1.855136),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-11 19:26:22,
M1_3,0.01,0,0,0,0,Pos(x:-0.587979|y:1.122002|z:1.353552)|Rot(x:340.5533|y:223.5019|z:350.8322),Pos(x:-0.5831186|y:1.162879|z:1.368837)|Rot(x:350.3538|y:223.2158|z:5.926272),Pos(x:-0.5738337|y:1.210958|z:1.371326)|Rot(x:10.45447|y:231.6988|z:40.12148),Pos(x:-0.5655541|y:1.232389|z:1.354463)|Rot(x:10.45445|y:231.6989|z:40.12148),Pos(x:-0.5913095|y:1.195834|z:1.355446)|Rot(x:357.3253|y:95.00546|z:359.7518),Pos(x:-0.5935041|y:1.242612|z:1.355435)|Rot(x:6.771495|y:94.9644|z:359.7503),Pos(x:-0.590465|y:1.268387|z:1.355057)|Rot(x:15.27305|y:94.92614|z:359.743),Pos(x:-0.5834156|y:1.294337|z:1.354329)|Rot(x:15.27309|y:94.9261|z:359.743),Pos(x:-0.5937911|y:1.196394|z:1.328133)|Rot(x:358.8932|y:90|z:0),Pos(x:-0.5948111|y:1.24919|z:1.328133)|Rot(x:1.444158|y:90|z:0),Pos(x:-0.5941125|y:1.276901|z:1.328133)|Rot(x:3.73998|y:90|z:0),Pos(x:-0.5922666|y:1.30514|z:1.328133)|Rot(x:3.739946|y:90.00005|z:1.497292E-06),Pos(x:-0.5920161|y:1.192253|z:1.303969)|Rot(x:358.58|y:87.00001|z:0.1489469),Pos(x:-0.5931742|y:1.238775|z:1.304029)|Rot(x:0.6561245|y:87.00539|z:0.1488999),Pos(x:-0.5928764|y:1.265118|z:1.304114)|Rot(x:2.489022|y:73.41348|z:359.5515),Pos(x:-0.591745|y:1.290892|z:1.30424)|Rot(x:2.489017|y:73.41348|z:359.5515),Pos(x:-0.5886536|y:1.183715|z:1.283566)|Rot(x:358.5869|y:85.00002|z:356.4679),Pos(x:-0.5894092|y:1.223086|z:1.28106)|Rot(x:0.6630395|y:85.00901|z:356.4679),Pos(x:-0.5890992|y:1.241436|z:1.27995)|Rot(x:2.779946|y:89.15626|z:356.66),Pos(x:-0.5881531|y:1.260581|z:1.278845)|Rot(x:2.779981|y:89.15621|z:356.66),Yes,1,StressBall (UnityEngine.GameObject),2024-10-11 19:26:52,
