Name,FFB_Thumb,FFB_Index,FFB_Middle,FFB_Ring,FFB_Pinky,Thumb_CMC,Thumb_MCP,Thumb_IP,Thumb_FingerTip,Index_MCP,Index_PIP,Index_DIP,Index_FingerTip,Middle_MCP,Middle_PIP,Middle_DIP,Middle_FingerTip,Ring_MCP,Ring_PIP,Ring_DIP,Ring_FingerTip,Pinky_MCP,Pinky_PIP,Pinky_DIP,Pinky_FingerTip,IsTouching,MaxForce,Material,TimeStamp,
F3_3,0,0,0,0,0,Pos(x:-0.5820366|y:1.117028|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.584217|y:1.160885|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5866516|y:1.209854|z:1.353552)|Rot(x:358.4391|y:146.7618|z:357.6198),Pos(x:-0.5880667|y:1.238319|z:1.353552)|Rot(x:358.4391|y:146.7619|z:357.6198),Pos(x:-0.5853671|y:1.19086|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5876924|y:1.237632|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5889812|y:1.263556|z:1.355446)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5903169|y:1.290422|z:1.355446)|Rot(x:357.1539|y:89.99994|z:8.761986E-06),Pos(x:-0.5878487|y:1.19142|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5904707|y:1.24416|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5918471|y:1.271846|z:1.328133)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5932523|y:1.300111|z:1.328133)|Rot(x:357.1538|y:90.00005|z:-1.282242E-06),Pos(x:-0.5860737|y:1.187279|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5883844|y:1.233758|z:1.303969)|Rot(x:357.1538|y:90|z:0),Pos(x:-0.5896925|y:1.26007|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689773),Pos(x:-0.5909736|y:1.285838|z:1.303969)|Rot(x:357.2335|y:76.4001|z:0.6689875),Pos(x:-0.5827112|y:1.178741|z:1.283566)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5846661|y:1.218064|z:1.280964)|Rot(x:357.1538|y:90|z:356.2199),Pos(x:-0.5855771|y:1.236388|z:1.279752)|Rot(x:357.4341|y:94.13728|z:356.0245),Pos(x:-0.5865284|y:1.255522|z:1.278486)|Rot(x:357.4341|y:94.13724|z:356.0245),No,,,2024-10-10 19:52:45,
F3_3,0.5,0.5,0.5,0.5,0.5,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:306.9944|y:211.4128|z:28.39925),Pos(x:-0.5536654|y:1.145245|z:1.368997)|Rot(x:312.9783|y:217.1268|z:34.73491),Pos(x:-0.5135989|y:1.172714|z:1.375638)|Rot(x:323.4422|y:229.3921|z:47.86522),Pos(x:-0.4911968|y:1.188072|z:1.367006)|Rot(x:323.4421|y:229.3921|z:47.86518),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:35.15022|y:94.81926|z:359.6967),Pos(x:-0.5640549|y:1.234124|z:1.352934)|Rot(x:64.62976|y:94.47095|z:359.4213),Pos(x:-0.5406952|y:1.245244|z:1.350845)|Rot(x:88.81107|y:287.0261|z:192.0346),Pos(x:-0.5139026|y:1.244698|z:1.348506)|Rot(x:88.81107|y:287.0282|z:192.0369),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:36.56707|y:90|z:0),Pos(x:-0.5619214|y:1.238806|z:1.328133)|Rot(x:69.4336|y:90|z:0),Pos(x:-0.5359685|y:1.248543|z:1.328133)|Rot(x:80.98653|y:270|z:180),Pos(x:-0.508018|y:1.24411|z:1.328133)|Rot(x:80.98655|y:269.9997|z:179.9997),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:24.13979|y:87.07043|z:0.1631653),Pos(x:-0.5726058|y:1.23472|z:1.305074)|Rot(x:62.68541|y:87.29195|z:0.3244379),Pos(x:-0.5492325|y:1.246808|z:1.306329)|Rot(x:74.70681|y:328.7622|z:240.8692),Pos(x:-0.5236806|y:1.243496|z:1.307658)|Rot(x:74.70681|y:328.7622|z:240.8692),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.98623|y:85.09144|z:356.4821),Pos(x:-0.5752702|y:1.220956|z:1.28225)|Rot(x:50.15971|y:85.30332|z:356.6069),Pos(x:-0.5611356|y:1.232715|z:1.282319)|Rot(x:77.69365|y:105.9834|z:16.79554),Pos(x:-0.5423436|y:1.236632|z:1.282708)|Rot(x:77.69374|y:105.9833|z:16.79544),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-10 19:53:15,
F3_3,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:338.5238|y:224.6841|z:351.5844),Pos(x:-0.5809547|y:1.162424|z:1.369379)|Rot(x:344.7274|y:224.2726|z:1.207833),Pos(x:-0.571201|y:1.209713|z:1.377903)|Rot(x:358.3605|y:227.1244|z:22.23084),Pos(x:-0.5633112|y:1.236083|z:1.370515)|Rot(x:358.3605|y:227.1244|z:22.23084),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:14.98774|y:94.92747|z:359.7433),Pos(x:-0.5788514|y:1.24107|z:1.354197)|Rot(x:30.80298|y:94.84603|z:359.7113),Pos(x:-0.5656184|y:1.263364|z:1.352944)|Rot(x:45.03662|y:94.74558|z:359.6491),Pos(x:-0.5466644|y:1.282373|z:1.351205)|Rot(x:45.03667|y:94.74549|z:359.649),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:13.04408|y:90|z:0),Pos(x:-0.5814627|y:1.247837|z:1.328133)|Rot(x:32.35265|y:90|z:0),Pos(x:-0.5666291|y:1.271254|z:1.328133)|Rot(x:49.73038|y:90|z:0),Pos(x:-0.5450359|y:1.289547|z:1.328133)|Rot(x:49.73032|y:90.00007|z:5.547534E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:2.781376|y:87.01093|z:0.1490695),Pos(x:-0.5893571|y:1.238734|z:1.304208)|Rot(x:10.23019|y:87.03058|z:0.1513003),Pos(x:-0.5846881|y:1.26466|z:1.304519)|Rot(x:16.48323|y:72.87123|z:356.0602),Pos(x:-0.5771869|y:1.289341|z:1.304976)|Rot(x:16.48322|y:72.87123|z:356.0602),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:2.788276|y:85.01821|z:356.4681),Pos(x:-0.5861237|y:1.223051|z:1.281311)|Rot(x:10.23704|y:85.05093|z:356.4719),Pos(x:-0.5827768|y:1.241111|z:1.280465)|Rot(x:17.14963|y:89.40872|z:357.748),Pos(x:-0.5771123|y:1.259443|z:1.279769)|Rot(x:17.14966|y:89.40865|z:357.748),No,,,2024-10-10 19:53:45,
F3_3,0.09,0,0.03,0.02,0.13,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:340.0302|y:226.991|z:0.7121865),Pos(x:-0.5762309|y:1.16327|z:1.363382)|Rot(x:348.392|y:228.0588|z:13.31069),Pos(x:-0.561545|y:1.210007|z:1.361402)|Rot(x:5.067259|y:236.7676|z:42.02192),Pos(x:-0.5526536|y:1.231097|z:1.344419)|Rot(x:5.067247|y:236.7676|z:42.02192),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:24.1609|y:94.88262|z:359.7282),Pos(x:-0.5718205|y:1.238561|z:1.353594)|Rot(x:45.75558|y:94.73927|z:359.6446),Pos(x:-0.5533037|y:1.256671|z:1.351897)|Rot(x:65.19044|y:94.45748|z:359.4091),Pos(x:-0.5289831|y:1.267957|z:1.349723)|Rot(x:65.19051|y:94.45731|z:359.4089),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:24.47198|y:90|z:0),Pos(x:-0.5715064|y:1.244456|z:1.328133)|Rot(x:51.97519|y:90|z:0),Pos(x:-0.5496705|y:1.261531|z:1.328133)|Rot(x:76.7281|y:90|z:0),Pos(x:-0.5221263|y:1.268028|z:1.328133)|Rot(x:76.72805|y:90.00019|z:0.0001859477),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:17.69598|y:87.0512|z:0.1562928),Pos(x:-0.5774857|y:1.236587|z:1.304823)|Rot(x:39.33955|y:87.12574|z:0.1925171),Pos(x:-0.5608112|y:1.256962|z:1.305749)|Rot(x:56.32666|y:62.18816|z:339.032),Pos(x:-0.5387703|y:1.27032|z:1.306938)|Rot(x:56.32667|y:62.18817|z:339.0321),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:17.70279|y:85.0853|z:356.4802),Pos(x:-0.5761042|y:1.221234|z:1.282178)|Rot(x:39.34619|y:85.20943|z:356.5406),Pos(x:-0.5644165|y:1.235426|z:1.282044)|Rot(x:58.81599|y:93.42147|z:3.551004),Pos(x:-0.5479805|y:1.245349|z:1.282253)|Rot(x:58.81603|y:93.42138|z:3.550923),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-10 19:54:15,
F3_3,0.5,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:329.3443|y:230.8324|z:359.5047),Pos(x:-0.5704505|y:1.159775|z:1.367987)|Rot(x:336.0787|y:231.4321|z:9.550903),Pos(x:-0.55005|y:1.203972|z:1.373849)|Rot(x:350.2565|y:236.927|z:31.27923),Pos(x:-0.5385205|y:1.227979|z:1.363699)|Rot(x:350.2565|y:236.927|z:31.27921),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:15.44948|y:94.92535|z:359.7427),Pos(x:-0.5784886|y:1.240971|z:1.354166)|Rot(x:30.01025|y:94.85064|z:359.7137),Pos(x:-0.5655642|y:1.263447|z:1.352939)|Rot(x:43.11491|y:94.7617|z:359.6603),Pos(x:-0.5472561|y:1.283083|z:1.351254)|Rot(x:43.11493|y:94.76163|z:359.6603),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:11.328|y:90|z:0),Pos(x:-0.5830086|y:1.248171|z:1.328133)|Rot(x:28.30378|y:90|z:0),Pos(x:-0.5698654|y:1.272577|z:1.328133)|Rot(x:43.58197|y:90|z:0),Pos(x:-0.5503557|y:1.293077|z:1.328133)|Rot(x:43.58192|y:90.00007|z:4.478725E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:1.752148|y:87.00825|z:0.1489661),Pos(x:-0.5901912|y:1.238768|z:1.304164)|Rot(x:7.838982|y:87.0242|z:0.1502981),Pos(x:-0.5866066|y:1.264866|z:1.30442)|Rot(x:12.97395|y:73.09229|z:356.9662),Pos(x:-0.5806753|y:1.289972|z:1.304795)|Rot(x:12.97394|y:73.0923|z:356.9662),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:1.759055|y:85.01376|z:356.468),Pos(x:-0.5868277|y:1.223079|z:1.281249)|Rot(x:7.845848|y:85.04031|z:356.4702),Pos(x:-0.5842341|y:1.241259|z:1.280338)|Rot(x:13.5431|y:89.31762|z:357.4632),Pos(x:-0.5797325|y:1.259907|z:1.279542)|Rot(x:13.54315|y:89.31759|z:357.4631),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-10 19:54:45,
F3_3,0.5,0.5,0.5,0.5,0.5,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:307.38|y:212.5664|z:26.3789),Pos(x:-0.5542998|y:1.145885|z:1.369395)|Rot(x:313.2518|y:217.7095|z:32.75683),Pos(x:-0.5149428|y:1.174138|z:1.376928)|Rot(x:323.5426|y:228.8847|z:45.65211),Pos(x:-0.4926223|y:1.190161|z:1.369358)|Rot(x:323.5426|y:228.8848|z:45.65208),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:39.33661|y:94.79064|z:359.6794),Pos(x:-0.5613411|y:1.232053|z:1.352706)|Rot(x:71.36951|y:94.25832|z:359.2238),Pos(x:-0.5368416|y:1.240345|z:1.350529)|Rot(x:79.79529|y:276.3713|z:181.3996),Pos(x:-0.5104656|y:1.23558|z:1.348245)|Rot(x:79.79526|y:276.3718|z:181.4001),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:37.16105|y:90|z:0),Pos(x:-0.5614834|y:1.238477|z:1.328133)|Rot(x:68.07735|y:90|z:0),Pos(x:-0.5357683|y:1.248826|z:1.328133)|Rot(x:84.09794|y:270|z:180),Pos(x:-0.5076183|y:1.245916|z:1.328133)|Rot(x:84.09807|y:269.9995|z:179.9995),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:34.19234|y:87.10484|z:0.1800063),Pos(x:-0.5654946|y:1.230746|z:1.305436)|Rot(x:63.00651|y:87.29601|z:0.3280474),Pos(x:-0.5420539|y:1.242703|z:1.306694)|Rot(x:76.52419|y:1.429744|z:274.5537),Pos(x:-0.5162936|y:1.24318|z:1.308044)|Rot(x:76.5242|y:1.429802|z:274.5537),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.70515|y:85.0901|z:356.4817),Pos(x:-0.5754523|y:1.221018|z:1.282234)|Rot(x:49.47709|y:85.29623|z:356.6015),Pos(x:-0.5614583|y:1.232944|z:1.282292)|Rot(x:76.71369|y:104.3929|z:15.16923),Pos(x:-0.5427405|y:1.237203|z:1.282676)|Rot(x:76.71369|y:104.3928|z:15.16914),Yes,0.5,StressBall (UnityEngine.GameObject),2024-10-10 19:55:15,
F3_3,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:333.976|y:227.429|z:354.061),Pos(x:-0.5765303|y:1.161249|z:1.369862)|Rot(x:340.6052|y:227.322|z:4.231263),Pos(x:-0.5621408|y:1.207371|z:1.378209)|Rot(x:354.9265|y:231.3058|z:26.27331),Pos(x:-0.5524901|y:1.232827|z:1.369776)|Rot(x:354.9265|y:231.3058|z:26.27329),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:12.18655|y:94.94032|z:359.7463),Pos(x:-0.5810684|y:1.241608|z:1.354388)|Rot(x:29.61466|y:94.85292|z:359.7148),Pos(x:-0.568299|y:1.264173|z:1.353175)|Rot(x:45.29991|y:94.74329|z:359.6475),Pos(x:-0.549258|y:1.283094|z:1.351429)|Rot(x:45.29996|y:94.74321|z:359.6474),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:4.631776|y:90|z:0),Pos(x:-0.5891168|y:1.249027|z:1.328133)|Rot(x:14.87283|y:90|z:0),Pos(x:-0.5820018|y:1.275818|z:1.328133)|Rot(x:24.08978|y:90|z:0),Pos(x:-0.5704507|y:1.301654|z:1.328133)|Rot(x:24.08974|y:90.00006|z:2.431584E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:357.6006|y:86.99745|z:0.1490335),Pos(x:-0.5935578|y:1.238749|z:1.303988)|Rot(x:358.2313|y:86.9991|z:0.1489727),Pos(x:-0.5943734|y:1.26508|z:1.304014)|Rot(x:358.8675|y:73.41417|z:0.4268875),Pos(x:-0.5949169|y:1.290874|z:1.304052)|Rot(x:358.8675|y:73.41417|z:0.4268875),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:357.6075|y:84.99578|z:356.4681),Pos(x:-0.589669|y:1.223064|z:1.281001)|Rot(x:358.2382|y:84.99852|z:356.468),Pos(x:-0.5901323|y:1.241406|z:1.279823)|Rot(x:359.0639|y:89.1358|z:356.391),Pos(x:-0.5904271|y:1.260566|z:1.27861)|Rot(x:359.0639|y:89.13576|z:356.391),No,,,2024-10-10 19:55:45,
F3_3,0,0,0,0,0,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:336.7913|y:223.8797|z:345.1858),Pos(x:-0.5840656|y:1.161018|z:1.373393)|Rot(x:340.5845|y:223.0362|z:351.4011),Pos(x:-0.5784258|y:1.20674|z:1.390175)|Rot(x:349.2797|y:222.7374|z:4.793804),Pos(x:-0.5730913|y:1.234645|z:1.392439)|Rot(x:349.2797|y:222.7374|z:4.793795),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:8.738898|y:94.95574|z:359.7491),Pos(x:-0.5838287|y:1.24212|z:1.354627)|Rot(x:16.31051|y:94.92132|z:359.7416),Pos(x:-0.5765762|y:1.267031|z:1.353886)|Rot(x:23.12495|y:94.88798|z:359.7304),Pos(x:-0.5660608|y:1.291769|z:1.352859)|Rot(x:23.125|y:94.88792|z:359.7303),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:3.835109|y:90|z:0),Pos(x:-0.589849|y:1.249081|z:1.328133)|Rot(x:12.63436|y:90|z:0),Pos(x:-0.5837859|y:1.27613|z:1.328133)|Rot(x:20.55368|y:90|z:0),Pos(x:-0.5738502|y:1.302628|z:1.328133)|Rot(x:20.55364|y:90.00005|z:1.550087E-05),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:0.09535576|y:87.00394|z:0.1488959),Pos(x:-0.5915349|y:1.238789|z:1.304094)|Rot(x:4.12604|y:87.01443|z:0.1492811),Pos(x:-0.5896455|y:1.265065|z:1.304261)|Rot(x:7.570784|y:73.3185|z:358.3143),Pos(x:-0.5861729|y:1.290629|z:1.304509)|Rot(x:7.57078|y:73.3185|z:358.3143),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:0.1022684|y:85.00658|z:356.4679),Pos(x:-0.5879617|y:1.223098|z:1.28115)|Rot(x:4.132933|y:85.02407|z:356.4685),Pos(x:-0.5865458|y:1.241401|z:1.280137)|Rot(x:7.995024|y:89.21487|z:357.0426),Pos(x:-0.5838656|y:1.26039|z:1.279183)|Rot(x:7.995057|y:89.21483|z:357.0426),No,,,2024-10-10 19:56:15,
F3_3,0.1,0.1,0.1,0.1,0.1,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:305.9247|y:209.3053|z:30.44061),Pos(x:-0.5531628|y:1.144214|z:1.369397)|Rot(x:311.5691|y:215.2178|z:36.12626),Pos(x:-0.5124606|y:1.170491|z:1.376933)|Rot(x:321.4327|y:227.4322|z:48.02501),Pos(x:-0.489376|y:1.185395|z:1.369367)|Rot(x:321.4327|y:227.4322|z:48.02499),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:37.18185|y:94.80579|z:359.6888),Pos(x:-0.5627191|y:1.233144|z:1.352822)|Rot(x:57.47712|y:94.605|z:359.5388),Pos(x:-0.5409218|y:1.247098|z:1.350857)|Rot(x:75.74199|y:94.01807|z:358.9932),Pos(x:-0.5149516|y:1.253722|z:1.348559)|Rot(x:75.74203|y:94.01781|z:358.993),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:30.66453|y:90|z:0),Pos(x:-0.5664496|y:1.241816|z:1.328133)|Rot(x:53.83236|y:90|z:0),Pos(x:-0.5440718|y:1.258175|z:1.328133)|Rot(x:74.6834|y:90|z:0),Pos(x:-0.516777|y:1.26565|z:1.328133)|Rot(x:74.68334|y:90.00014|z:0.0001357488),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:31.23924|y:87.094|z:0.1741402),Pos(x:-0.5675098|y:1.232042|z:1.305334)|Rot(x:54.64394|y:87.21357|z:0.2573122),Pos(x:-0.5460555|y:1.247286|z:1.306496)|Rot(x:70.48489|y:42.91698|z:317.6425),Pos(x:-0.521089|y:1.253655|z:1.30782)|Rot(x:70.48489|y:42.91704|z:317.6426),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:31.24595|y:85.15659|z:356.5099),Pos(x:-0.5676843|y:1.217387|z:1.282897)|Rot(x:54.65041|y:85.35571|z:356.6485),Pos(x:-0.5526756|y:1.228006|z:1.283038)|Rot(x:75.33111|y:102.5329|z:13.2591),Pos(x:-0.5340717|y:1.232739|z:1.283414)|Rot(x:75.33118|y:102.5328|z:13.25902),Yes,0.1,StressBall (UnityEngine.GameObject),2024-10-10 19:56:45,
F3_3,0.25,0.03,0.05,0.1,0.14,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:309.82|y:215.3291|z:26.33612),Pos(x:-0.5541968|y:1.147203|z:1.366947)|Rot(x:317.0573|y:221.5193|z:34.66569),Pos(x:-0.5151051|y:1.176724|z:1.369031)|Rot(x:329.5262|y:236.1558|z:52.28045),Pos(x:-0.4952053|y:1.191751|z:1.355232)|Rot(x:329.5262|y:236.1558|z:52.28043),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:34.34987|y:94.8244|z:359.6996),Pos(x:-0.5645905|y:1.234497|z:1.35298)|Rot(x:60.24534|y:94.56009|z:359.5004),Pos(x:-0.5421467|y:1.247378|z:1.350962)|Rot(x:83.54803|y:92.8007|z:357.7929),Pos(x:-0.5155194|y:1.250398|z:1.348623)|Rot(x:83.54807|y:92.80023|z:357.7924),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:30.84543|y:90|z:0),Pos(x:-0.5663064|y:1.241731|z:1.328133)|Rot(x:58.04645|y:90|z:0),Pos(x:-0.5427869|y:1.256401|z:1.328133)|Rot(x:82.52737|y:90|z:0),Pos(x:-0.5147272|y:1.260081|z:1.328133)|Rot(x:82.52734|y:90.00037|z:0.0003544973),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:29.51828|y:87.08801|z:0.1711016),Pos(x:-0.5687141|y:1.232749|z:1.305273)|Rot(x:55.89127|y:87.22354|z:0.2655154),Pos(x:-0.5469335|y:1.247522|z:1.306451)|Rot(x:73.08739|y:33.98814|z:308.2365),Pos(x:-0.5215904|y:1.252167|z:1.30779)|Rot(x:73.08738|y:33.98815|z:308.2365),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.70515|y:85.0901|z:356.4817),Pos(x:-0.5754523|y:1.221018|z:1.282234)|Rot(x:49.47709|y:85.29623|z:356.6015),Pos(x:-0.5614583|y:1.232944|z:1.282292)|Rot(x:76.71369|y:104.3929|z:15.16923),Pos(x:-0.5427405|y:1.237203|z:1.282676)|Rot(x:76.71369|y:104.3928|z:15.16914),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-10 19:57:15,
F3_3,0.3,0,0.3,0.3,0.3,Pos(x:-0.5875688|y:1.122002|z:1.353552)|Rot(x:310.7136|y:217.4655|z:21.94465),Pos(x:-0.5557646|y:1.148569|z:1.368074)|Rot(x:317.5796|y:222.279|z:30.16006),Pos(x:-0.5183005|y:1.179864|z:1.37266)|Rot(x:329.6255|y:234.0985|z:46.74364),Pos(x:-0.4981298|y:1.196713|z:1.361638)|Rot(x:329.6255|y:234.0985|z:46.74362),Pos(x:-0.5908992|y:1.195834|z:1.355446)|Rot(x:22.56022|y:94.89085|z:359.7315),Pos(x:-0.5730172|y:1.23908|z:1.353696)|Rot(x:57.81945|y:94.5998|z:359.5344),Pos(x:-0.5511371|y:1.252903|z:1.351724)|Rot(x:89.48986|y:65.91299|z:330.9183),Pos(x:-0.5243401|y:1.253112|z:1.349382)|Rot(x:89.48986|y:65.90408|z:330.9095),Pos(x:-0.5933809|y:1.196394|z:1.328133)|Rot(x:22.40697|y:90|z:0),Pos(x:-0.5732524|y:1.245213|z:1.328133)|Rot(x:57.6693|y:90|z:0),Pos(x:-0.54983|y:1.260038|z:1.328133)|Rot(x:89.40488|y:90|z:0),Pos(x:-0.5215316|y:1.260331|z:1.328133)|Rot(x:89.40587|y:90.00444|z:0.004441954),Pos(x:-0.5916058|y:1.192253|z:1.303969)|Rot(x:18.39013|y:87.05319|z:0.1569063),Pos(x:-0.5769503|y:1.236413|z:1.304851)|Rot(x:48.06499|y:87.16944|z:0.2228062),Pos(x:-0.5573818|y:1.254018|z:1.305921)|Rot(x:69.80255|y:44.68872|z:319.5288),Pos(x:-0.5325226|y:1.260795|z:1.30724)|Rot(x:69.80257|y:44.68876|z:319.5288),Pos(x:-0.5882433|y:1.183715|z:1.283566)|Rot(x:18.39693|y:85.08861|z:356.4812),Pos(x:-0.5756524|y:1.221086|z:1.282217)|Rot(x:48.07155|y:85.28224|z:356.591),Pos(x:-0.561954|y:1.23335|z:1.282251)|Rot(x:74.4362|y:101.5148|z:12.2088),Pos(x:-0.5434296|y:1.238385|z:1.28262)|Rot(x:74.43621|y:101.5147|z:12.20871),Yes,0.3,StressBall (UnityEngine.GameObject),2024-10-10 19:57:45,
